pearson,spearman,n_items
0.45576931299174234,0.47889361676007725,103
0.519845909124137,0.5399494488003691,108
0.40145130616458824,0.41565673525948565,103
0.48707760815829837,0.4882652678054704,107
0.3533338224880003,0.3986181802384155,106
0.3928274936261358,0.40723824298906885,108
0.35667174727062173,0.3834324849345983,108
0.36027539666912994,0.4057242829107703,106
0.35286561128466587,0.37918251194904995,102
0.46653545427564586,0.49558279126746724,107
0.4679137745344151,0.46130375605683255,105
0.23724217397607342,0.279159442099216,107
0.4035544399053304,0.4235940492527952,107
0.4419995217904283,0.46077995002877675,107
0.49081237501562264,0.5286785878244273,106
0.4429766775655867,0.4705451622504363,106
0.466087743382557,0.47448230935938335,107
0.30906880762955935,0.3661414016306947,107
0.44945658846532793,0.484234856946758,105
0.27290242355773786,0.33722309163008385,105
0.46449195323589637,0.4862632529353231,107
0.4209945361936847,0.44010117781724434,105
0.4389303374953524,0.48192629141050897,103
0.3710084014429331,0.41231142434574836,105
0.34786966839347633,0.36739565583499373,107
0.4231888638458159,0.4423844036891559,104
0.39315008884070224,0.42043962288775555,109
0.3941577102514713,0.4227676014108433,103
0.4396875954186167,0.45390218616841566,106
0.2913065000597384,0.329899923206381,106
0.43009902523165905,0.45533311438899454,107
0.3598145952818143,0.3860384151163515,109
0.3843422393296957,0.40466678556668856,106
0.3130669926827216,0.3548762060216007,109
0.3328351714266779,0.374492207962897,106
0.42060454782590806,0.4321928575719282,107
0.40341963764004474,0.4444717480289036,108
0.5022936501297002,0.538044065547956,105
0.28755188153733546,0.32768012647843947,109
0.43872777437325894,0.43214619847929586,106
0.4312423579217796,0.4483862754092034,102
0.27355487591762967,0.2883271420867866,108
0.3087576028675189,0.30225288078971685,105
0.3960648530530365,0.4415292949645047,108
0.45853027402142377,0.48006698170455736,108
0.39314108831204625,0.43712164692042227,108
0.3214826000059858,0.34839690868687123,107
0.4639027010968279,0.5053725976163552,104
0.4127187388321792,0.43324855558023,103
0.3608946046175198,0.3826973052655027,106
0.39815939444293924,0.4723074811793585,106
0.41518970816673045,0.43888879725041374,107
0.3517823596332524,0.3885922586307357,103
0.479686550648511,0.48318550107921954,104
0.41489087246342093,0.4350826289891479,108
0.3800266491591948,0.38570073402021743,108
0.3966507885027367,0.43205845310585483,103
0.35585990026642383,0.3743162428908399,107
0.3743884045071231,0.4245206452104103,107
0.43608616860518773,0.44854700896193744,108
0.44951968555191624,0.493841303016953,108
0.36792440787661734,0.43584037329549635,107
0.46096808339762146,0.4838078260274938,106
0.35307878057476616,0.3810806514601106,106
0.46348541391684767,0.4883900040594989,107
0.3700784080942762,0.4263983667041562,100
0.44930136568788714,0.4685024697938239,99
0.34250652321603675,0.37877261438291815,106
0.4342085131500225,0.44730602952842385,105
0.38473133504099666,0.40301667906503036,108
0.36753301097514596,0.3919831331751996,106
0.41929617807318226,0.46922564413681483,108
0.3686598293019531,0.414741474527615,106
0.36295530636552303,0.3912463915304206,106
0.4418126273719372,0.45373277832279524,105
0.4057203694016561,0.45037732701018135,108
0.34559037418359323,0.370580747031933,107
0.31486791246862567,0.3175947139896287,107
0.4718206309363873,0.506707014990932,105
0.35092837425311035,0.3831543931303701,107
0.5158986878158367,0.5347585473442632,104
0.3791355850401237,0.3794662544180013,106
0.356628796602468,0.3633180420917174,100
0.42729795502645124,0.45320798491721137,107
0.34588047808913686,0.38618943427966096,107
0.4030429176173119,0.46084904145219163,106
0.47164475537456224,0.5136171302936351,103
0.457679895211699,0.48375919600783535,107
0.33776333451680446,0.34212299370523724,106
0.2799086498390363,0.3125178615057043,108
0.33977822151193404,0.337997441491645,108
0.49287925759989565,0.509735521690413,108
0.41858716998024764,0.45548415732580333,105
0.3644360001127936,0.3855795160102965,108
0.38086578358090756,0.4121385169674603,106
0.430635133693592,0.47410219610977006,106
0.34594932826028874,0.3873775796626378,109
0.29797739290059605,0.32100925895189303,110
0.39351864995774416,0.41712598960696007,108
0.37918603283308644,0.4084027997831095,104
0.44525238091082686,0.4644844591357561,106
0.391041589154553,0.4501385876286673,105
0.2991275996173163,0.31829264497962856,107
0.3338674061683494,0.32828490588140424,107
0.41748662854789337,0.4438487113626009,101
0.4652899766798,0.47874912865388,107
0.4692029395765089,0.51524170804454,104
0.3177245698850507,0.33914496034859665,109
0.42964226602605193,0.46687300441962903,107
0.45932303178091766,0.47512859458876366,108
0.42837458159332936,0.421017199764654,106
0.4230563408986429,0.47715900762925056,105
0.3555601362646424,0.38592546666786054,109
0.36048965636419283,0.38193415252737656,104
0.39090430378117463,0.4234090425827804,104
0.39244802472360424,0.45080712073133894,103
0.27063355282348406,0.3211049038943345,106
0.4909477642259504,0.5222468352685208,106
0.2801024977189591,0.316337953447041,108
0.4363294249985909,0.45393158900471153,107
0.43177114787471343,0.4671167429088853,109
0.3592024345763319,0.38426359999717846,108
0.3214941068153393,0.3570130590602488,104
0.330989010726947,0.3585512987158809,106
0.34617635022819426,0.37049443757722944,103
0.4595197026862399,0.49871893200236767,109
0.3990248429580459,0.4296872322762707,104
0.47031519023615176,0.4986812294707015,108
0.3330187869766105,0.39565791355831265,102
0.4297789290489419,0.4645565957030062,104
0.3832776968778702,0.4068514150436884,107
0.3999039124747194,0.413971030770794,105
0.48250417322391614,0.4940493678159063,110
0.3173629094381181,0.32349746377563743,100
0.4672994049996898,0.4862933094492444,102
0.4907719847418718,0.49892625264502033,103
0.31338259507478355,0.3537004152371327,102
0.3258132331472768,0.33069301671445445,109
0.34074056364776617,0.38435983557180003,106
0.4075248485932745,0.4510364322260213,107
0.4107747732553149,0.4666179407231064,106
0.40977462967877154,0.4325370281659928,109
0.4204149828566712,0.44190925261916053,110
0.38210487548070793,0.40521937668000063,110
0.3041266073912995,0.3267921645630086,108
0.4234945372017961,0.4875512193510948,105
0.32459288772273726,0.3363455631198105,107
0.4337342011461368,0.4557211904080345,106
0.41773937106727205,0.45384164799240073,108
0.31142381093975197,0.35255762586256656,107
0.36240668624297007,0.38059322139574864,106
0.406015604262098,0.4165574450255121,104
0.41243948213141607,0.44736608430627356,106
0.38150598531456,0.40146273492467105,106
0.4288982365141615,0.4479084233992747,105
0.4439356144167557,0.4769059199175186,104
0.3672896367056602,0.39396283630628814,107
0.3172304016931009,0.35875408135912407,105
0.3976530675873499,0.4196963677389364,110
0.4915146726584365,0.5145970940077967,109
0.3496737480295369,0.38689448096006956,107
0.42129841365009596,0.4715673366805782,106
0.40293148106885074,0.4048671480301968,110
0.49736727889762816,0.5077377757889665,108
0.41353702762590044,0.4429218923626441,105
0.4197568282175236,0.46337104138977286,109
0.43050747976082165,0.43882895058159455,106
0.44211077513688196,0.4881896545161849,107
0.3542534534100209,0.3873593203467026,106
0.376843366405424,0.3997773391588181,107
0.4353366899121998,0.45181104059155747,106
0.3660843216887999,0.384323463383176,106
0.4809255300079009,0.4982907247582979,106
0.37449881873615154,0.3911735068731578,107
0.46349240341440956,0.49386175809617067,108
0.3172681729888648,0.3177695558342464,106
0.36976299942451435,0.39481029919747745,106
0.4573415751074167,0.46816205112456954,109
0.2526764234009877,0.2838510463697124,108
0.4489953933884651,0.4710023982604144,106
0.412460123623439,0.4380948469448029,104
0.3593743061223515,0.37822541898089884,104
0.41071321952675255,0.43601600854187245,105
0.27045303334971016,0.295277123932018,107
0.3262606380731435,0.3301653040782963,107
0.4780759771174678,0.5167842397646611,105
0.43499927548179373,0.45084446928852073,107
0.3841549894634826,0.39810719126665894,106
0.3342926531275627,0.3558517382112052,108
0.35814596163859175,0.38039409510660055,103
0.3693108093375054,0.40028277905715587,107
0.3770958115682512,0.43516707842456204,106
0.44752085718684603,0.4404702447662795,107
0.4204368634555938,0.46089530670006945,109
0.4452253488055308,0.4816501062053328,106
0.4159536238541745,0.4483085785261303,109
0.43549019300617053,0.4656327294468121,105
0.48347740543422685,0.496155634798404,107
0.4377877710076671,0.4590307533172514,106
0.4137519603449816,0.41533963630538867,109
0.42930352735972277,0.45280019711806546,107
0.3195629411949466,0.33677405069503497,104
0.5407068012921538,0.5685642956611063,105
0.4067379875042398,0.4194178877237269,108
0.3525930685637446,0.35423304519516396,104
0.4149857999882941,0.4423884658735651,107
0.41164704368711785,0.43135104622649567,106
0.3407741390317617,0.3517258782329915,109
0.4378389764899467,0.46101827118645494,108
0.38627525860699763,0.4045904180595444,107
0.3760133069632411,0.3992592864315415,108
0.5227426656258627,0.5258410519155725,109
0.3350146084935868,0.3726269851487167,108
0.37254225411591385,0.3897995487316811,107
0.415126067163219,0.4538082514408952,105
0.41367845811160575,0.45670975040395506,103
0.5717459219030211,0.579278360470258,106
0.4211124301905369,0.45762574258857047,106
0.41442507647580035,0.4378608914225657,105
0.25837895764089497,0.29903342136908345,108
0.39576155051245243,0.39585843418168476,108
0.47777588981482977,0.4850092594576596,106
0.3795266346749978,0.4015032421352682,107
0.4110539712480972,0.4291389814896513,108
0.44899218404182534,0.47879760966157064,109
0.23466553101649473,0.2523057352159323,105
0.40563442361114094,0.437332121018738,106
0.3371002809497253,0.3686723771324606,108
0.4221250399227487,0.44819581093743954,107
0.36462810590552147,0.36344404293681204,104
0.49734697508845943,0.5116866832536006,107
0.37939995814398064,0.44685565047407166,106
0.36750360021134754,0.3942354163503652,105
0.521881167296809,0.5575476026598589,108
0.3817532510786617,0.41401131586972806,109
0.37974991526189333,0.3825641986850827,106
0.3515652471821167,0.37809477840339445,107
0.47439098912646444,0.5043357507819094,107
0.38674747021753986,0.40392702013476706,109
0.3707402204484949,0.41680089837139944,109
0.4430797772097142,0.4718057121195178,106
0.3846609505942185,0.4278406927929096,104
0.3824374952799425,0.4254813943883935,108
0.2806540372306756,0.3079271339340097,107
0.3025822901380699,0.32702762305707767,109
0.3895720543461544,0.4075774774508895,104
0.38127649571718825,0.4159504930647909,108
0.3870900275838943,0.4335305806684986,108
0.3407996493729237,0.34737110718723224,107
0.3781609717247155,0.43231771428699384,107
0.25191071945817367,0.2503482840254849,106
0.33200658961192625,0.35017252868847754,104
0.32370137842564145,0.3485539814255006,106
0.38759348894821166,0.4141112960188107,108
0.47094444879494207,0.4813689264389741,107
0.3606772587780091,0.39842177223252007,104
0.39294505878756397,0.3998604620151028,104
0.402276421364099,0.402659136174219,110
0.35912819422163517,0.39818304559952344,107
0.4633693447715821,0.511092654417684,105
0.5030123885207114,0.5236647146469838,104
0.4233170009626974,0.4224463093126071,104
0.467485027002148,0.48980552455477755,107
0.40924777572010984,0.42244690686585684,104
0.19954978035932408,0.231070665946113,108
0.47208320090747574,0.48805963203495295,109
0.282813160372852,0.324656138458521,109
0.46961863141311866,0.49765660808004303,108
0.40905054179953226,0.441425080093232,107
0.2964257874069125,0.31341440237801155,108
0.4501055365333385,0.47124647926689084,109
0.43556476799893884,0.4695893250522357,104
0.28547747814315505,0.3047876256653613,108
0.4149948080105248,0.42198495389737845,107
0.5196684706472212,0.5873695275198826,104
0.4263060163668881,0.4688673190033726,104
0.3726722622576312,0.3917711253864866,104
0.4470436854294495,0.46255194462353527,106
0.39730897686125327,0.42681361377821947,102
0.4590563681328796,0.4589575871031201,105
0.35366909348506664,0.39538913570799955,105
0.2911690674791044,0.3053406028401063,107
0.36591055449305443,0.41141535108099236,108
0.3855001452597087,0.4222054050888237,105
0.3723409477271243,0.4143197232170209,104
0.40177476461617784,0.4297111242135024,108
0.4341977977721398,0.44058620127242837,106
0.40943152190630344,0.4296226008051088,105
0.46371989046852485,0.4957280227399349,105
0.45176481316702627,0.4493818229043384,107
0.40408940587457065,0.4195123182393888,108
0.33193505633755416,0.36639621501014574,103
0.2992394712478281,0.3197433185976016,108
0.4221323685081078,0.43935962766996056,102
0.39820223446621006,0.4208464222554639,109
0.4147826896239204,0.4393067783768257,101
0.3691117639114643,0.3831563136532387,110
0.42099226281071556,0.4581483128282543,108
0.30415584380726723,0.3231687905049383,107
0.442377586468651,0.46840120699367643,108
0.40836276373678676,0.44158361070714514,106
0.426779093772021,0.43916734981043526,106
0.42442510197086564,0.46653017082235115,108
0.3564040780876679,0.37824218797204195,106
0.5334600040118699,0.5589975819639761,106
0.384565581097098,0.4033603377694633,105
0.3543616084852695,0.39201567696579936,105
0.4551344453243232,0.46285051887207607,106
0.4418276082086082,0.4566645794972084,109
0.33056156748033977,0.33905400689714194,108
0.39580325221430696,0.4391284460321994,104
0.3897947227649132,0.4128580990769609,105
0.3913173439131761,0.4144890766299662,108
0.48144353215193464,0.5310894792435344,107
0.4430903331469215,0.4731410091755156,108
0.4081398994801237,0.41116937418880756,108
0.35728627643960265,0.39387466348685746,107
0.3976537860462498,0.41459957703845435,109
0.40021006554068594,0.4356647324501622,109
0.3423898881998535,0.3728456565677545,106
0.38280591323137614,0.409456292272413,108
0.3743168342338887,0.3880349140273492,108
0.47055143117177967,0.5054546684705302,106
0.4003474455687739,0.4414274845030687,104
0.4087624098872694,0.44803207820384877,109
0.34125430202605933,0.35866662911884695,105
0.2881964258484804,0.3334177199967893,106
0.42572216110908345,0.43182608300140385,108
0.4120112390069163,0.444958962144172,108
0.4437702752757222,0.46974855236773894,106
0.44855919971748315,0.4787367124758329,103
0.27820388001088703,0.2988106744410677,108
0.5136422448210829,0.561942509360503,105
0.3792515934694984,0.3864543593300403,106
0.38420464156280626,0.4230573702547828,106
0.3740752562461001,0.40077358252276984,106
0.35334752101773514,0.38584579901457833,107
0.29350966967850417,0.3124231704495945,105
0.46861646911018395,0.47866503056350723,104
0.3664472725600383,0.4042995652516168,100
0.4084427305429166,0.44449449837577715,105
0.4017081404773832,0.43782465381303576,103
0.4474526304696396,0.47584974887400006,109
0.45484023515102995,0.4916387935553445,106
0.3967582140851906,0.40744039900411316,108
0.3652932643659828,0.3852671370237751,109
0.3950711106842859,0.42215647202672874,108
0.44496908419142894,0.4664484280122813,105
0.358243039228145,0.3908118262211619,106
0.4151126308187558,0.45173955221711476,105
0.45398442995646776,0.4630383211295792,105
0.467396854274667,0.5021272514050931,107
0.3986521812008331,0.44478502211416376,106
0.3538811528635445,0.38562853718079165,106
0.425588801410203,0.49410830326390126,106
0.3991950326520381,0.42350780352275236,106
0.38455502579305995,0.40935245028338946,107
0.4098579604795244,0.4619763148414954,107
0.36502534665420944,0.38473465873288853,107
0.4151590087438619,0.4563112183775038,108
0.37493066194440033,0.39977657315373505,106
0.3704944925550791,0.3934102919322506,103
0.43999854086886486,0.4843346580476126,107
0.435418823558039,0.46502499620251714,106
0.41316927231340245,0.4604496192150416,106
0.4196010660629059,0.4681415176129836,105
0.3476709319608711,0.3709607465755971,107
0.4624451231377871,0.4935245429057371,106
0.396579034965203,0.43050718829561674,109
0.43648198065971777,0.46146303480674405,109
0.3585288216345993,0.3931853621817835,108
0.3008653722262738,0.31753223694624944,106
0.309402291710843,0.3348686349418518,107
0.3959526877788007,0.4355298756605203,107
0.3000612741440475,0.3396354490247481,105
0.4713908463303548,0.4947106026360839,108
0.4800247735871186,0.4913943786255239,109
0.39111811070556934,0.4187451221550767,107
0.3875549096841147,0.4076437845695643,105
0.4681610790881592,0.4777329002088334,105
0.4256392453536176,0.4623575609274478,103
0.4216982556991112,0.4698584580787393,110
0.3896975802257995,0.42441638723820396,110
0.33183822128121976,0.35374058326459845,106
0.4472410795470748,0.49206275425237267,107
0.4723208106544496,0.4811467176895836,106
0.29176489901238173,0.33638606715204095,107
0.30812964707694535,0.33697205735992075,108
0.4173034496853617,0.4205776956800632,108
0.3833414964706232,0.39664205788509554,104
0.3658986100874072,0.3919191024586386,108
0.39544601654817246,0.42911047849725154,106
0.4163819866920472,0.45588006766765227,107
0.47352981625790946,0.46832614256118815,106
0.3059787487218292,0.30813570085139147,106
0.39605320132109606,0.4300806065120543,106
0.4393347251470134,0.5044159971177453,109
0.3251343322370806,0.3473559480260982,107
0.3913111470449529,0.4316910882563952,105
0.5154977203538234,0.5367615677420393,105
0.35719609527925417,0.34813928490098345,104
0.3851509862045407,0.4047973132458938,109
0.39966717199648166,0.4354276834696767,106
0.4038032572423248,0.441430535490279,107
0.43084911890449495,0.47015651023167354,106
0.33899615467545796,0.35675259447971375,108
0.4201432782520935,0.4595423313292766,107
0.34452611526735233,0.3825086376409164,107
0.4037610275475481,0.4167493839775509,107
0.41008823526724597,0.4360818229552282,103
0.43464324385900754,0.47381725319622003,108
0.40388427980803526,0.4360373880315826,109
0.28634811317055225,0.33782547222479853,104
0.3265611660183662,0.36675714655005126,107
0.4254235680511755,0.4860870781813481,105
0.4476611756142722,0.4647953365855562,106
0.27746744208007007,0.3048933925007202,109
0.41312642206943184,0.4303692351454802,108
0.3408333296526457,0.35245001693727857,101
0.40195264008613973,0.40407692242580434,109
0.37934616518266234,0.3944290669969015,108
0.31996707626156484,0.3677315445266249,108
0.4298636987669307,0.4804536464398722,101
0.40715312609222415,0.4290830244738416,110
0.3534399639871995,0.3817067566815905,106
0.394513148080992,0.42672983824257577,104
0.3320539610122258,0.3471942010748152,107
0.2786890497768821,0.30088278913358407,108
0.43711269558444354,0.4519461399071788,105
0.4990503875125689,0.5215994448861107,106
0.31970361105655337,0.3222296023626651,102
0.4207560861146849,0.4421534412298351,106
0.38701713061160176,0.4518637991083641,105
0.44763085595482344,0.4642652192944833,107
0.3361955908384574,0.3798747980119333,106
0.41350479017246156,0.46573052645650537,106
0.3594280708109148,0.40250898872474256,108
0.41813438507379475,0.45927406431332046,107
0.37720529688293736,0.414114825164993,108
0.40778757005041083,0.4271182511502305,105
0.4860672256772341,0.5338266604334616,103
0.34881369293972697,0.4015966976223018,103
0.4892694896078959,0.4994936018065599,101
0.47496203502545253,0.5002229402891596,109
0.4693532671324383,0.49239776551724457,108
0.4755373492120482,0.49784096196472294,109
0.4966447793941642,0.5467973510755122,110
0.523974494739491,0.5518408190821474,107
0.34717566779901027,0.33647892837238896,109
0.3434432965627624,0.3460026841868689,108
0.3867493158039427,0.3797824168145161,103
0.41523906836084445,0.4712482639656944,108
0.4004906728417328,0.4300990370677864,105
0.4120581878219985,0.438859140935882,108
0.401523397072408,0.4275251426997249,103
0.39545774485910656,0.42218660323821283,105
0.36843039595699006,0.38872511495923895,101
0.4887758778425199,0.4954800217701898,106
0.42816435549119,0.45111492124979297,108
0.35777781814015663,0.3621999819363295,107
0.2806129164057977,0.3129686092907684,108
0.29503042404681545,0.3181057467798224,106
0.3522784690091628,0.3676293074018854,106
0.29872877832799793,0.3024619437476853,106
0.3174032656340884,0.3694797810008925,103
0.3858716579161602,0.387792047920871,107
0.4468810918238964,0.4783299767957069,103
0.47559433661830486,0.49266817578085914,107
0.46418560454705293,0.495693035193086,108
0.4604290596809926,0.48273888614050486,107
0.3534762393105248,0.3773902426374503,106
0.38866815928513243,0.4088647333721313,106
0.47524520351875155,0.4981864848777565,106
0.3910899335914498,0.40489239900737156,107
0.37080474515191836,0.3873717690104261,105
0.3393488222267961,0.36494943186110246,110
0.3173072044729223,0.3645346799181096,104
0.4466436579366024,0.46142034802120785,107
0.49512223343803485,0.5060437052039275,105
0.47938073609889303,0.5063463836526954,106
0.2932728545853799,0.319804298656719,109
0.34830289237924794,0.3695421218554029,106
0.42567180737475563,0.4436887495076827,108
0.4072339375576432,0.42594091124060734,106
0.46948797737731657,0.5011347434885125,107
0.31766825241637175,0.3570330339413215,108
0.3836860763563235,0.41202506911820574,106
0.3927831578429878,0.41585992980032277,106
0.45719861055594024,0.5116522319886909,105
0.38930070628125835,0.3887736456515127,104
0.39105240186147333,0.43061893187455086,107
0.3753819722420955,0.3994427299229795,104
0.2936094085860708,0.3254368946350611,108
0.36016887849894025,0.3609973084116269,107
0.5082438898673325,0.5327581548459818,103
0.3768613646467913,0.395984188743143,104
0.5288605363427086,0.5390119678890146,107
0.44027373895760225,0.4791230033029873,109
0.45140303270614257,0.48123344210723107,106
0.3710733599326233,0.40554488577506254,108
0.31167798262917595,0.3866362399382477,107
0.42838857803675245,0.4653302304933372,106
0.29030679823324745,0.3057090991843164,107
0.4647668798731396,0.5198627153914782,107
0.3953232932197668,0.41927531868749407,105
0.40960668489929586,0.43677899330841324,110
0.4068340005773233,0.42426542616067653,108
0.421626432559277,0.43747104817847354,106
0.3866091870242405,0.38074837320208765,108
0.4258706127860099,0.4456012605748513,108
0.5533938663128976,0.6050344904876636,107
0.3395614509696628,0.3623344087021661,107
0.46942435617932826,0.4993484307893775,108
0.3831270508814818,0.4328290961426344,106
0.41773617549400466,0.46023933059242356,107
0.43203571148411035,0.47465036335956684,106
0.4121184332377979,0.4521395837796458,106
0.42795745467785984,0.44573893200018677,106
0.3585749424220276,0.3891124682137494,107
0.4061557051599241,0.42555900910258665,109
0.37453104504429285,0.3831389055150506,107
0.31712896315058153,0.3313536066197994,108
0.33971519457178967,0.3841527396188388,106
0.4615467326785211,0.46700737901487716,108
0.4280026339002242,0.4414407196655439,108
0.31002088865807614,0.3579182924894465,108
0.43676737716141373,0.46982771577537163,107
0.3419761662912858,0.384850416078221,105
0.43685269931022885,0.4632377043482781,106
0.3998363719909816,0.43604553869637164,107
0.36283665160871187,0.39636934997097356,107
0.5255264258772977,0.5528057332442767,108
0.35705869981696897,0.37931456977560973,104
0.33627280101878054,0.4087500300067518,108
0.422424444953473,0.4662425665781334,103
0.3099421430511435,0.3507532141982439,105
0.3726386028783711,0.4263394189663141,108
0.41582973220809283,0.4278099557840449,105
0.37255657552782173,0.3858878002013128,108
0.4098033912255037,0.43470551351306636,107
0.33331011265831234,0.3494378002696129,102
0.40105532809835837,0.4329945464062507,104
0.4723607230192655,0.5129833561431751,106
0.4727097804711934,0.48964165880251403,106
0.4141381696694298,0.4408822929675953,104
0.406052040479462,0.43411278471740616,107
0.4609774864381761,0.49851388833985977,107
0.3633041416019985,0.3744494943469664,102
0.3208514776891023,0.37824575119635867,105
0.4447560403341531,0.4730268926430807,104
0.391852804833375,0.44198305963708917,105
0.3652526073798495,0.39675864240790504,108
0.38732595472658815,0.4254494820011774,107
0.3306978186604525,0.32839291041632085,105
0.31060654574825824,0.364238425301473,108
0.3394770002605433,0.3762820114085117,107
0.47385324237153365,0.46700733847502574,108
0.42127051791338127,0.4426675030343082,102
0.4855721186924539,0.48974106339062956,103
0.3763352591777022,0.3985701807783013,109
0.5113497207108273,0.5631368453750555,105
0.49340561020714535,0.5228491968821058,108
0.43891842184825125,0.45706370661184276,109
0.3562003257539925,0.4124279172445268,105
0.313581380344544,0.35504602106364974,106
0.24466177111180334,0.26183168191299977,106
0.42096657528584674,0.4668486425496738,108
0.4223629159001757,0.48622137632474616,100
0.4281341362397531,0.4493944093936977,105
0.44622429651810896,0.4526923232908553,107
0.25188517806413185,0.280997857775964,108
0.3696324814944647,0.40464117621494056,107
0.3461587904612909,0.35644707618253785,109
0.4024423129986098,0.4462716268431363,107
0.38845284095109733,0.4344306475947734,107
0.30158322856924485,0.32361061926088963,110
0.47954139025261056,0.5347345663805739,107
0.39793128409962836,0.4271297972727074,102
0.28448516949088026,0.3279435537150054,107
0.33296367589422987,0.36025661701971856,106
0.5170249529659809,0.5351689026503403,105
0.41473578332827565,0.4736687577921715,106
0.3468675171754373,0.3657205881957617,108
0.4459961907576763,0.4755688532809357,106
0.28405598336601007,0.2953617798388264,101
0.41582014165444114,0.4686436071853303,109
0.41695930052100166,0.4416831964877207,107
0.4523492172137266,0.49238692305298465,106
0.3161754822144915,0.3390782170276177,107
0.38461416335171533,0.407950220816558,101
0.47603465047421345,0.4958799956375775,107
0.30949144291699865,0.3452089378654578,108
0.5265523151875091,0.550175051421888,105
0.5013507151207022,0.5124986227135996,103
0.3290953386581072,0.38089594540700455,107
0.4722745618505405,0.4676292702331535,108
0.3340516940160755,0.365502937921642,106
0.37409556156525287,0.39678383677969953,105
0.3119450975541009,0.3480125661684233,108
0.37598730140121783,0.38967234889792424,101
0.3506499024767108,0.38429706914287354,109
0.3972547773493853,0.40513962228667844,105
0.4216025976540949,0.44455514294004633,106
0.4523231964987671,0.4834283462177347,104
0.4235925695325027,0.43234281997688107,100
0.4581658990776847,0.4822179817501422,107
0.4436075382448948,0.4552013088330584,106
0.3442018537404355,0.3670116591539307,108
0.4590479409210776,0.4933134530859683,105
0.3889137386157091,0.41108997518451407,108
0.42471671131802136,0.4552206196298384,109
0.43781509115958966,0.47018164527673306,106
0.37120024674908225,0.3902795254305565,109
0.5648692375514711,0.5990047912133809,107
0.37046712170904894,0.39966819421191896,109
0.3757004076023111,0.4000683612604478,109
0.41009715686832643,0.4221049834434889,107
