session_ID,attempts,solve_rate,mean_duration_seconds,task_count,latent_session_ability
7o1m0UcNk3LgaEgrs3qi,22,1.0,109.14863636363636,22,1.19012158074409
vGwUJqamm5H9Luoc3L1Z,20,0.2,56.76975,20,-2.5180305125891493
fPYICZrVM27GFQQg8qAn,20,0.7,182.42345,20,-0.12915552783225137
QxK8OalqQVjJom3TuAxB,20,0.9,169.8002,20,0.8331803217670121
DsCJa29pBTzpSQGjTcAl,20,0.95,96.06604999999999,20,0.6708442290335954
mJHe0NLvSpOr7oFrYVYf,19,0.631578947368421,155.53473684210525,19,-0.708024341016728
fUCOZPuBqC9cr8telrZr,19,0.2631578947368421,169.89347368421053,18,-2.056486974263299
jAFxvg3lhddghnDcbmlP,19,1.0,113.85642105263157,19,1.649002051133093
HrrUGabwC3dk1y0e8gVl,18,0.5,154.74083333333334,17,-1.012754577206023
tmkkxaZL2mCTc0PP7LbJ,18,0.8888888888888888,145.72833333333335,18,0.6867045741064775
Au4TFQq88S2q9S7zUEPw,18,0.0,206.19377777777777,18,-2.992864464110399
33uj0l3QnUcIXzdmGNCv,18,0.6111111111111112,118.71194444444444,12,-0.03617169583476066
hDa4uTOqkIguM4WYy4WU,18,0.9444444444444444,133.45194444444445,18,0.9103643509275785
MmRAzYfhFHmtwyUqcxmh,18,1.0,148.2528888888889,18,1.2798162073251103
aLb109z7LTI64y30sGZE,17,1.0,102.68982352941175,17,1.0614409955872754
RcHLhZZC7IwQ9YEiXsqU,17,0.8823529411764706,138.42329411764706,17,0.017673439859068576
EE8ZJoGPoQaRohyfkEWK,17,1.0,178.82752941176471,17,0.9747333353264028
qNwSvZbzJbtCGdlFEVQK,17,0.8235294117647058,177.07582352941176,17,0.1439570034105914
uvkU53SVpd8q6xSIogID,17,0.058823529411764705,105.08188235294118,17,-3.0512657364864775
s1GuibLGZ4t5I3reVfKg,17,0.9411764705882353,125.72611764705883,17,0.6656592353891496
SY7A74eY5AhKJkWfQKwW,17,1.0,104.0715294117647,17,1.207926672723097
aUawbI5Z2gKJPFtH2HIa,17,0.5882352941176471,193.2564117647059,17,-0.5762115100295957
eetSrUEkTwBhwvfLP2Sd,16,0.8125,85.8193125,16,0.029283502589007967
RM73GuF6UZEXjMNsDb1d,16,0.875,200.62525,16,0.267607785472798
WNAyeokxFD2GrgQLK8wk,16,0.5625,241.666,16,-1.0031624197389373
aSfFZxJqg1KTHZMIFq6w,16,1.0,109.1264375,16,1.1526253806545845
Tufrhm1fSezt6XjKKEhW,16,0.0625,86.751,11,-2.3934675098432794
YhbBo9V6TQsWFQPXnWBD,16,0.75,142.96375,16,0.07424864572170045
ICfYf5v7WReFr2P6X316,16,0.9375,210.352,16,0.7660008024513355
cNk8QEtzLDHIkQStfUCB,16,1.0,173.1299375,16,1.0579287192797744
rPqtih9jl7g6EofMHeQl,16,0.9375,153.7753125,16,0.7784211128008729
EfLqkfJ96F82I4M3Dz79,16,0.0,305.2719375,16,-3.243803187334153
rYtGg0WvhUYM5VOFi5M5,16,0.1875,209.8509375,16,-2.3660276449999165
2YhmNokIJFnVJWtEZ9Pc,16,0.875,167.7970625,16,0.3726655907206366
uSMfPKoohZQ80zuQXjj8,16,0.8125,176.54206250000001,16,0.1673282623446413
udflNaNopeki13Oi4BoM,16,0.5625,234.1370625,16,-0.889694609847994
hmvv4WXuyyVPrK9UvF6P,16,1.0,164.43275,16,1.6609896621131721
XjQEBjx5mdoYDupcyU6Z,16,0.9375,153.047625,16,0.7156694562837602
4iXAHlMRXAljJzFWOmv4,15,0.7333333333333333,192.99686666666668,15,-0.1811252701181914
Rx3jgknQIiVkoBzATuFp,15,0.8,195.51913333333331,14,0.1337620022072922
bVU6kvNVbFcBH4QPXxpe,15,0.9333333333333333,139.81713333333335,15,0.8662294128092151
bUIGIwufNJ7gjTml8yEE,15,0.8,168.46466666666666,15,0.09424763729913278
P21vGU2i8eymJP1p26bG,15,0.7333333333333333,213.53653333333335,15,-0.4183732585309876
fIU2VErvstBcQC2rRz3N,15,0.7333333333333333,133.7279333333333,15,-0.37516200098933294
XuFyqgA4ec5SduxZyRUd,15,0.9333333333333333,220.19426666666666,15,0.7019940517735533
vc4l7QwKE9cDmKnuZL9K,15,0.8666666666666667,148.57873333333333,10,0.7783236651141089
yxOKmTE2o5SNDCYy7Exq,15,1.0,150.8896,15,1.1141223623462058
X4lu2bQSxOCjOtE5jR0M,15,0.9333333333333333,158.80326666666667,15,1.0707329501599714
wJltAZq06TKPO9p3igmc,15,1.0,167.3336,15,1.177167577210994
XzMujTlduRWFpFWPSYIv,15,0.4666666666666667,240.2942666666667,12,-0.4140589477315602
Q0Wd4dm1lVLmWW4n0ESC,15,0.8,152.23806666666667,15,0.11620754531937523
4JDXNwhI54ty2sY9AF5U,15,0.5333333333333333,200.88286666666667,12,-0.6732004389203649
BFltmYQmwgEpSBrT7Gdv,15,0.9333333333333333,140.9346,15,0.5377987421450121
nV1wCO5zOvZarl469Qle,15,1.0,125.71900000000001,15,1.1182793825489443
669iarl7HgF11dvhi0AD,15,1.0,131.71106666666665,15,1.1380418662848066
B67FMHEVLpV7exPfWQR0,15,0.7333333333333333,294.736,15,-0.6365843478251918
14IaISTJBTu1ujC1bl3A,15,0.26666666666666666,155.81013333333334,15,-1.7897075854309135
2vdPKagGyg3WY7W36sv1,15,0.5333333333333333,146.96373333333335,15,-0.961248708226115
jiDKb2qxlc1mck2JGw7Z,15,1.0,81.73526666666666,15,0.8742670420896311
E4wPS0lVGQ2J84EirPmH,15,1.0,167.76226666666668,15,0.9376606375249118
fMKXlfvvQmOczuIMdrv3,14,0.5714285714285714,238.1747142857143,14,-0.6430112468539224
KFGSMrPEPLqRuA3jYmQu,14,0.7142857142857143,205.42421428571427,14,-0.3339410630089659
sUsKXPqgrKKkEmjXaTxq,14,0.5714285714285714,223.40978571428573,14,-0.8951168805824643
oxwwdBWRdwbukgVEMxGg,14,0.8571428571428571,181.94235714285716,14,0.3102388966306136
p1W2PWuAs9reGHFkt2pw,14,0.21428571428571427,214.03542857142858,14,-2.047867472258858
xvEiWo5v0mUPlEwO59Et,14,0.7857142857142857,209.7282857142857,14,7.751542692071715e-05
oVkzPbYtO8MfQ2Kll756,14,0.9285714285714286,210.90592857142857,9,0.9691170028208397
Tzaa6AvViywQPdDekxqj,14,0.2857142857142857,137.79964285714286,14,-2.0066748103016065
Zc8EckoJzTL1jJ96Dt38,14,0.42857142857142855,167.70264285714285,14,-1.2932758627418217
1BXNPY7IvN8JxCXJmIxo,14,0.7857142857142857,96.5285,14,-0.04321201450132598
bfmLfBz5gz3zBa66PRfN,14,0.7142857142857143,180.08364285714288,14,-0.5819261066783231
OYXSLLeJKFWL0WvTsmZG,14,0.9285714285714286,122.2255,14,0.8771548425545662
3fA3fTGOEoY9kATFmOwh,14,0.7857142857142857,136.2565,14,0.18559805974119012
4yEnA6ZfLcCiLv5fhAO2,14,1.0,153.91357142857143,14,1.0213654703354746
gDZ28J9EDtVdHxXEJgb3,14,0.7857142857142857,210.30014285714284,14,-0.035365253147235876
3OsarB8zm5Xs4joMgeMp,13,0.3076923076923077,234.93253846153846,13,-1.8036427579902055
pQTG1FmKklZGigj9GRnJ,13,0.8461538461538461,132.8909230769231,13,0.37255924333771695
CmBCVVSVvacVfU2jMkpJ,13,1.0,114.07853846153846,13,0.8193408240224196
7xCju65fCbgnZR2Ht8sW,13,0.6923076923076923,128.65061538461538,10,0.09037116548805131
6Ve64e2aCvmbOc51jPPJ,13,0.6923076923076923,237.21676923076924,13,-0.4799519697477623
rm82DFYVDWboM75gCDes,13,0.6153846153846154,233.00176923076924,13,-0.35386871732990594
7zYLIukQ2gDz6NH0dZto,13,0.46153846153846156,213.75846153846155,13,-0.5287860209090248
xvuslpbxeU3MyIw9GUtU,13,0.8461538461538461,175.97215384615384,13,0.2457562273629271
x03sbK4GiT4Rm51pVKVn,13,0.9230769230769231,153.6176923076923,13,0.28309585753053185
N74HhYITNmbZ0u4wgOI8,13,0.7692307692307693,110.89092307692307,12,-0.1807722599473392
MTVh131LQv7mfaOXAquz,13,0.9230769230769231,113.67438461538462,13,0.8718602328408978
V8hHsfyGhNPtRviH8XP2,13,0.9230769230769231,92.12646153846154,13,0.7212264352696115
WST3rfEKEaTvhTkc2dn7,13,0.8461538461538461,144.1090769230769,8,0.8154452410020985
voUeVc8Nn2XigkuMy1HD,13,0.8461538461538461,177.94261538461538,13,0.36082110977645215
XyKLS3q11DS7vIK4ElE9,13,0.38461538461538464,228.00223076923078,11,-0.7613977414759618
fuNMNchLQLLY7E7ifM2L,13,0.9230769230769231,246.66330769230768,13,0.8223559464146264
in6Wu2O0HvybIpFM7nsH,13,0.8461538461538461,217.23915384615384,12,0.875286212887898
IfGFp0JY1lOR4vNUDOHR,13,0.8461538461538461,201.50546153846153,13,0.003171727836565672
ksqqq3UTrWr6kSvKuWYs,13,1.0,168.59969230769232,13,0.8166818676288207
J1nXX1jOU5vu6eygjGBS,13,0.9230769230769231,152.7429230769231,13,0.7486126928204342
K63HAvikcMgYBuswvJAN,13,0.6153846153846154,177.33484615384617,13,-0.5882250024588165
GDRCNgGlxFjI4vPYBWXg,13,0.46153846153846156,222.70338461538464,13,-1.2431365800773193
nBs4dqEwhRKLon8MwhM1,13,0.6923076923076923,119.91707692307692,13,-0.10571382789604591
vp7knGVRWiyZezOIWZfa,12,0.8333333333333334,108.17683333333333,12,0.06190577726369253
PYcHuDHnpuwKxXu0TZow,12,0.5833333333333334,149.47,9,-0.43035631743154285
wzfEc5gnN85GOGcR9eFu,12,0.9166666666666666,148.01325,12,0.2693693768499036
2jm5Fgu7WrTq2bX9FFxr,12,0.5,198.43108333333336,10,-0.5091419602950734
h2KmnuDZl8jQGzcZQ3ol,12,0.8333333333333334,227.72433333333333,12,-0.023873993206298617
OGfPyAe563wesiPdMe7a,12,0.75,188.5925,10,-0.026414517617427257
deftKrJaa1mxOaxqumF4,12,0.08333333333333333,31.664416666666664,7,-2.030284241338533
fXthau2nKeqT5VMUYpPc,12,0.6666666666666666,219.07958333333332,12,-0.4177200309462917
MZZEnh0KbkZmscCjUCOU,12,1.0,214.78149999999997,12,1.1109162392199388
1UydLpWV1IAXmPGcJMyP,12,1.0,143.81508333333332,12,1.0547501076538506
QaeEpLaVbBUFuDdMKLzm,12,0.75,203.0421666666667,12,0.0021171065662448922
ybOTHIroSQA43XDUZLZ4,12,0.9166666666666666,152.823,12,0.45622716817774456
TnQXs31d5frWjqIApaK0,12,1.0,99.09841666666667,12,1.2505652364654185
WGdLfVV9PN8yYSZJHzKz,12,0.8333333333333334,241.59366666666668,12,0.22419149598444044
RTI7cskEM4DXM408Kouv,12,0.4166666666666667,287.938,12,-1.2386419359570342
gLzFhVMEpJ4kej4xMWXX,12,1.0,146.96425,12,0.75691694550783
KbqQjdvTCZiGEt5bVQuQ,12,1.0,133.90908333333334,12,1.0486141900504764
IW8yXGYvrXDeBgJXCq78,12,0.6666666666666666,150.95016666666666,10,0.17742088767700773
CJ2PXjgu7URUrAk2B8nC,12,1.0,281.1159166666667,12,1.002036492972807
rleBBoHqBg2oXF9RZeSr,12,1.0,215.65533333333335,12,1.0766578654264396
tJSGXhuotlcEHUz3lNgo,12,0.8333333333333334,126.48966666666666,11,-0.01214357786827278
Msh1pHkn0r1VsRB5XVjg,11,0.8181818181818182,260.12954545454545,11,0.13391110506577245
KnOJalR9nGuksHoNwpem,11,1.0,84.35918181818182,10,0.8930594102990655
DSAN159JJd0BZtNsQ45U,11,0.45454545454545453,259.5610909090909,11,-0.8498432293959625
HGFoURSKRUGZagQpW0jw,11,0.8181818181818182,236.00445454545454,10,0.9096486175188488
JSFgHFw7ZP2v12Mav0lC,11,0.9090909090909091,167.7160909090909,11,0.616797174642258
ApZLYhLgOdoBQgFeHHmD,11,0.45454545454545453,112.30081818181817,9,-0.44674797007453415
swqzX2jEDYXe0E8YJPnD,11,1.0,176.70981818181818,11,0.9204260440478634
sezdehAnS52O5vfwG2Ks,11,0.9090909090909091,146.43318181818182,11,0.6000130803994103
L1KlQFsPV12VZmTx5dYZ,11,0.36363636363636365,263.1649090909091,10,-0.45002101926907
2Sa8GEt8rwOXGKLPLa7S,11,0.9090909090909091,260.1818181818182,11,0.35596875527171035
9XIcosAQxPvkFsKPDmYI,11,0.6363636363636364,164.05509090909092,9,0.13652526113450375
5EuWrfgJtWTY5Ms6eipw,11,0.36363636363636365,170.0561818181818,10,-0.799880437878358
yHpmPisE2KHwewI4GoeX,11,0.7272727272727273,379.41154545454543,11,-0.37144597096739
wb9IKxjQK9OsB6R9MpLE,11,0.36363636363636365,277.617,9,-0.7035146180519375
z9kKfQb5kKS01J6Qinsp,11,0.6363636363636364,233.68554545454546,11,-0.7989246776393594
4v72DiFBoTk5vBF96HeJ,11,0.5454545454545454,207.1569090909091,11,-0.13818348170429795
LYaSAZXxu2Imq23UBVEY,11,0.8181818181818182,315.6322727272727,11,0.05125878107634264
inje2W67g8C2ltzIHqke,11,0.8181818181818182,242.2078181818182,11,0.26102801067628073
zArHZWCboMKE6e0WM0Ob,11,0.36363636363636365,208.7130909090909,11,-1.6516863725910096
Z8rqVppKE0VLqBglNYSJ,11,0.36363636363636365,235.98,9,-0.7418982938939942
SvZ1YXqwo4kNjpg0YZ3W,11,0.6363636363636364,225.67690909090908,11,-0.5680278137868776
crkL2CNVdtnqXFXE9oag,11,0.6363636363636364,211.24790909090908,11,-0.623996120243412
4oWnxIOiVYv3y0Yma9hL,11,0.7272727272727273,184.56109090909092,9,0.07550821669295225
YHWoIKTv5JEN8C8DS5ss,10,0.7,311.8422,10,-0.4362324250885551
hIvXogyEO1grRr9sLIui,10,0.9,250.75259999999997,10,0.6955925867435532
ZVb40lUsj7mlhqmm1cFB,10,0.6,158.7001,10,-0.8844375825457368
hePM13Wi9TbVapIecNe9,10,0.4,250.58720000000002,9,-0.4870664580728022
fsFZsbyPoh3oQxv9LB5V,10,0.7,196.77609999999999,7,0.20883561998004502
1BI142fUgOwnvKTpHzUA,10,0.8,165.3983,9,0.5893203816015193
n5XEpSalLgjLugWLsJu2,10,0.3,149.23690000000002,8,-1.501458774670222
nFASSnCUxGOwseyVUWV8,10,0.8,226.63209999999998,10,0.19171057898168795
Cx7xjgPl4TzXzu4eUKgi,10,0.8,252.25889999999998,10,0.24520608450656028
CG2p3mBTi7BI1Yu99r4T,10,0.9,334.8021,8,0.9962801432650711
upZFqKFZas3rZbOlwLS1,10,0.2,206.67159999999998,8,-1.5649435343034908
vNNSF6U5itDyPWRV1BO7,10,0.9,249.81,10,0.49138387654405347
lyMgiaxGZi8n5xZ612Wt,10,0.8,155.90019999999998,10,-0.0007932022570362037
5yfRfFx4GIjAvBihcLcv,10,0.6,202.11489999999998,8,-0.2589815600724617
l66df0tpuaP1ARYBmR0d,10,0.4,229.3023,10,-1.2387816118707817
GwB5zLUSdr5ufH5aU1p6,10,0.2,196.6788,9,-1.7207395584796754
q3AfPymtK6E8awVUKZJM,10,0.8,217.3013,10,-0.20857952718392586
keGmmZDzz95NMAHVDGYg,10,1.0,177.1816,10,1.0643345743958974
qDnq72Fm1jkaQgLqr5Oq,10,0.4,417.19039999999995,10,-1.6525560955679912
fDtC4H9iyHDfkZP9Sg5o,9,0.7777777777777778,177.2951111111111,6,0.7844031438063895
bHh5dTEL5q4i7XYkn7iP,9,1.0,93.94,5,0.9361246767853297
YfZPjzM6ulOOjclxQv3T,9,0.4444444444444444,444.9167777777778,8,-0.2111923534906282
L11Joi4qb5mOmJ20YsyJ,9,0.3333333333333333,408.0385555555556,9,-1.3494310153848794
L0PYXtlVkMAfAsTlrhqt,9,0.6666666666666666,358.71866666666665,9,0.16922384358709555
Mnp4gQNzZhSxQ0JKVVq0,9,0.4444444444444444,96.57255555555555,8,-0.6026633238979837
IwvYkeC2RxvXyHFlu5Q1,9,1.0,472.66533333333336,9,0.8040423636360702
r2wf7LlgMBU50ibLIMch,9,0.8888888888888888,208.64233333333334,9,0.5509822098192717
kcbqM9b3CR4dfMdzxWgU,9,0.3333333333333333,288.80044444444445,7,-1.0922200932548243
otAV7UexnoE8uqJjRRVA,9,0.6666666666666666,147.24099999999999,7,-0.10955049933714345
DN9HZEP9qDMs2V2o2vW2,9,0.8888888888888888,300.9511111111111,9,0.529669246980233
yGRwwYUOgbtdMGp3OmGT,9,1.0,180.15155555555555,6,1.5841499426292813
3L0DvEUxVgKZ6oIZcQpJ,9,0.8888888888888888,186.46,9,0.402779494254695
7O88m5U1gsDiVSbRDNhk,9,0.6666666666666666,331.7618888888889,9,-0.279245921524817
6mNdDMJr0RM82kgWWU3E,9,0.8888888888888888,363.18066666666664,9,0.542633158775365
9oZ1lbYm2iXzBCU3ekQT,9,0.0,491.58577777777776,9,-2.5774267736908962
702qkyvyXoeoSU7HJD7J,9,0.7777777777777778,191.57744444444447,9,-0.1524930259286129
uIqd3OYN8yYKwQHaOjm9,9,1.0,275.28344444444446,9,0.7844723964175165
2azGnnq5zwAW4CQFzDrP,9,0.7777777777777778,244.21344444444446,9,-0.16568446128141456
Sv43EoWxGHAmLOhyh49m,9,0.5555555555555556,301.458,9,-0.8308743167549375
R4ayBZOtWGGOueIsECWc,9,0.8888888888888888,343.46933333333334,6,1.267322934781331
RZKq3swaqttCtGqXYUrd,9,0.4444444444444444,197.88155555555556,8,-0.4353080770121328
Pwessl48US2Y0JPywjKD,9,0.6666666666666666,230.5763333333333,8,-0.2127817238475495
c8N4ZVacIpdKyiaYYGUp,9,0.8888888888888888,336.81177777777776,9,0.10006859683750889
ar8mPHKya7W0TZVBNgAp,9,0.4444444444444444,231.29522222222224,9,-1.0882039696933565
R0xkvQVOUVCQa7zn0yqI,9,0.6666666666666666,119.25933333333334,7,-0.14152604611994438
QUOeMTbEPGyl8M9Bjacn,9,0.5555555555555556,304.343,9,-0.39026919020129214
by8okBaXW0fgW2Gt3O8P,9,0.8888888888888888,201.56266666666667,8,0.5426905023207391
cXSlB805Ykur8AZF1xSp,9,0.8888888888888888,414.6673333333334,9,0.030348849723368043
PSKk3xHcS8oJkb0p1iBP,9,1.0,226.54433333333333,9,1.1908562372918226
bGBkaar8a66p5yBw1pff,9,0.8888888888888888,230.97655555555554,9,0.371147009629006
AkBT3DntkGty2xyb0UZ8,8,0.875,236.91975,5,0.9345771522253924
7mSN3pXTCv0owdVbIyqz,8,0.375,153.28175,8,-1.0314236306973799
uTo24TVu4zDiIMQUKpmf,8,0.375,189.976,6,-0.7158609315140866
Dhl0iqu5jbkwyOZ4mhTM,8,0.375,270.0715,8,-1.2712099696099293
wDOoKF6VdSikuTGrpfMY,8,0.875,333.970875,8,0.17640556734743487
UNeRcO99uDdEsbhpuy0V,8,1.0,256.90425,8,0.7124009024125161
Uqm1GzTNExegXUiOjJAB,8,0.125,505.153125,8,-2.2234308018385023
WsZ7CYExVxgEHG8iaXjv,8,0.875,401.66975,8,0.5633292861762906
Yq4HOsnakd9WAEXKspst,8,0.875,289.98975,8,0.5334871043926254
YxJs1GKJyoMGr45o2xJH,8,0.375,427.69275,8,-1.336490520689041
eVNjDuUWhoMB63rNMh7x,8,0.625,158.403875,7,0.10863923498315715
bKNVwZIwO5uVuAAyBnCG,8,0.25,175.598375,7,-1.550254457143687
LhyFO8ikbipkZQvTaNUL,8,0.5,188.057375,6,-0.7423098587283347
cekAveUJoSu8SWMpYheL,8,0.75,319.578875,8,-0.3074351437466226
OEO7BVTE8GciUJtHBTbG,8,1.0,260.24175,6,1.2630647556064178
TjIC0yBk6mS1Jb4IiKif,8,0.25,524.33275,8,-1.55225389521847
mH9YQxEhgpShgDjvn4xc,8,0.625,385.441375,8,-0.5556210425004108
F3x8gEHNFZGVFLV3jaY2,8,0.375,171.366875,7,-0.916422868855853
EiS0yR8PqAnlbM0rkuMl,8,0.75,395.627125,7,0.14891165230432102
HY4hYGIpJxMDhwzObDAJ,8,0.5,180.32925,8,-0.7148667848792936
qIyhEKQRBwFv3pB6vgjV,8,0.375,287.60125,5,-0.25257869156476737
t3Cny4mbFcPAcaUyWEYD,8,0.875,212.583875,8,0.34206587690414686
61D5HjwpQU7zlLHyGEBO,8,0.875,257.08875,8,0.0584880547723894
rtCixFrAV3oxpSPWmeC3,8,0.125,190.20525,8,-1.796199235317419
BKjgfAWe2izbfpL1xp19,8,0.75,198.998125,8,0.13930383177381384
2Pzz7WQepVETGjAbW5FV,8,0.5,210.24025,8,-0.7523050421328064
5lWv8K9zfD8uSDaXgPvu,8,0.375,130.5975,7,-0.9278124588217777
jvPKnh3l7sbWNj3jmZfs,8,0.5,207.561875,6,-0.24391886344420097
n1PX9txcmPygHIgBACCj,8,0.875,200.115,8,0.7814502708644726
GO2PSOl44R7QIrGSUR27,8,0.625,263.167875,8,-0.145908266416781
DqC3ApPtvhn8hRc1idOA,8,0.5,184.718625,8,-0.5060992868442857
CEjTJp1cLm6dferKpKeF,8,0.875,141.09300000000002,8,0.36977502878517643
GDbswdx8aWvgfbC7VPgf,8,0.625,212.888125,8,-0.4561153339359303
GDL7s2o0pZjDQTYSUOt8,8,0.875,228.719125,8,0.058606718025487295
qAielzzNZZEeRaoAp0oj,8,1.0,237.57125,8,0.6165617542942358
jJ8QXxGLjagvxqqC5TM8,8,0.375,122.08675,8,-0.6337031960848396
SIGlG6dBLmhw3EzCd3HZ,8,0.875,337.76875,8,0.504700154600191
VjvEnaNKmU43YP40bYxR,8,1.0,128.707125,8,0.8488860118927003
Z7Dhl3udItEvrULB3wlo,8,0.75,353.92025,8,0.14110098394285006
0R3EqUtNVk3zYSMBQ997,7,0.5714285714285714,177.48957142857145,6,-0.25884818864036097
I7rGZzUxciPrfR53DWXo,7,0.7142857142857143,167.77614285714284,7,-0.10748686818486294
APVeB4oRKBu2GmK5T70W,7,0.8571428571428571,222.86999999999998,6,0.4489155535194346
pOjdNeVfx4jwtevnA3Gk,7,0.7142857142857143,378.8004285714286,7,-0.11611047452236252
2lNrWdiUkOKDbCTDiktS,7,0.42857142857142855,437.55185714285716,5,-0.10946211739155999
7t7zYoAdpPv5YkH2ahL3,7,0.7142857142857143,224.29885714285714,7,-0.23636788362519792
ztgXlI1yxAA77y5oDCgj,7,0.8571428571428571,215.13885714285715,7,0.022436692894389054
zpraZOQ8tBZri1ZXdt6N,7,0.8571428571428571,163.03614285714283,7,0.9669941107569864
BRNG2gDrEczj4uNGgyzb,7,0.7142857142857143,440.5967142857143,5,0.4596752017267517
zmyvl61EHUxB9gixRlFW,7,0.8571428571428571,340.3898571428571,5,0.7277258031354791
uIL8c37dWW85IY9jXBdK,7,0.2857142857142857,43.55557142857143,6,-1.2781676780848192
roLCMVdbWqR6QRyIUS8t,7,0.8571428571428571,133.9322857142857,5,0.256593710721578
faY9qnjXZfc6rO18ToBj,7,0.14285714285714285,508.6771428571429,7,-1.5931462678734454
bMsxhrZWYV9FeXZR36RZ,7,0.7142857142857143,216.75757142857142,7,0.26058523205215195
4ejyLKi0VKCyQXTDZkIU,7,0.8571428571428571,332.67557142857146,7,0.03360368419440553
d2Jk0D1tFKWQAbAYWJBI,7,0.42857142857142855,425.58785714285716,7,-0.6111960872540921
MmwrJj1QIO1SnFY167Sx,7,0.8571428571428571,137.30742857142857,7,0.06207344203782671
MpizHEH6RWuoVFgxtySd,7,0.8571428571428571,202.8457142857143,6,0.8382599717726881
VxHSZxCncSd7pDrrpE5V,7,0.7142857142857143,194.36599999999999,7,-0.07774017640430524
YpQLppL0eGacReuAk9vm,7,0.2857142857142857,172.96685714285715,7,-1.244319496620402
QhvGVZtft7AnMdFsibru,7,0.7142857142857143,124.64457142857142,6,0.1596520581775611
Vl6W0L82CApesG3Pz4tf,7,0.5714285714285714,223.50357142857143,7,-0.041328398606951
VBnfRSc7l6g4beODSBM2,7,0.7142857142857143,181.713,6,0.11903000084776075
VXJPCmKoS6PsRiD5VNic,7,0.8571428571428571,193.6807142857143,7,0.44404439323520345
UejCgqlh1xPyTEsOkhGJ,7,0.5714285714285714,270.4052857142857,7,0.01852186366929527
YYbYrXTpPlRe3Ulsq0M7,7,0.8571428571428571,309.0161428571428,7,0.24043903579382497
vpY99SiEILvtGGn7iYT6,7,0.42857142857142855,143.46785714285716,5,-0.5412390636208612
wC7TVacvICNagYppobub,7,0.8571428571428571,238.09542857142858,6,0.5955273101966313
w4vnlMnd7bBkw2MhVPGw,7,0.8571428571428571,224.94871428571426,5,1.198150076047285
wftCgnVRQNvhpFLkLfJC,6,0.8333333333333334,157.21016666666665,6,0.24904145939783318
YknfTnYQ3WQqWMDERoKc,6,0.5,153.323,5,-0.6263107072423137
Wt4Y6mJ0KoSeH9s6Iyyv,6,0.5,225.06233333333333,6,-0.38897757678124756
RfqltnzvVFbwTVMuEA0E,6,0.6666666666666666,110.056,5,-0.07583104507965037
