task_index,task_id,status,exact_match,duration_seconds,error
73,3618c87e,ok,True,10.419,
74,3631a71a,ok,False,55.299,
75,363442ee,ok,False,16.509,
76,36d67576,ok,False,24.436,
77,36fdfd69,ok,False,32.613,
78,3906de3d,ok,False,15.562,
79,39a8645d,ok,False,4.004,
80,39e1d7f9,ok,False,51.466,
81,3aa6fb7a,ok,False,10.853,
82,3ac3eb23,ok,False,12.04,
83,3af2c5a8,ok,True,10.015,
84,3bd67248,ok,True,14.177,
85,3bdb4ada,ok,True,18.12,
86,3befdf3e,ok,False,17.481,
87,3c9b0459,ok,False,7.597,
88,3de23699,ok,False,7.196,
89,3e980e27,ok,False,17.241,
90,3eda0437,ok,False,20.261,
91,3f7978a0,ok,False,14.513,
92,40853293,ok,False,35.015,
93,4093f84a,ok,False,21.524,
94,41e4d17e,ok,False,25.062,
95,4258a5f9,ok,False,23.417,
96,4290ef0e,ok,False,9.265,
97,42a50994,ok,False,16.432,
98,4347f46a,ok,True,25.945,
99,444801d8,ok,False,20.767,
100,445eab21,ok,True,15.152,
101,447fd412,ok,False,39.612,
102,44d8ac46,ok,False,17.442,
103,44f52bb0,ok,True,11.885,
104,4522001f,ok,False,21.604,
105,4612dd53,ok,False,25.073,
106,46442a0e,ok,False,15.107,
107,469497ad,ok,False,38.199,
108,46f33fce,ok,False,28.348,
109,47c1f68c,ok,False,15.387,
110,484b58aa,ok,False,81.216,
111,48d8fb45,ok,True,2.768,
112,4938f0c2,ok,False,18.161,
113,496994bd,ok,True,8.605,
114,49d1d64f,ok,True,4.624,
115,4be741c5,ok,False,5.498,
116,4c4377d9,ok,True,9.592,
117,4c5c2cf0,ok,False,31.315,
118,50846271,ok,False,38.077,
119,508bd3b6,ok,False,22.366,
120,50cb2852,ok,False,17.075,
121,5117e062,ok,False,5.482,
122,5168d44c,ok,False,13.881,
123,539a4f51,ok,False,15.031,
124,53b68214,ok,False,14.92,
125,543a7ed5,ok,False,21.679,
126,54d82841,ok,False,16.8,
127,54d9e175,ok,True,17.928,
128,5521c0d9,ok,False,21.117,
129,5582e5ca,ok,False,10.825,
130,5614dbcf,ok,False,12.585,
131,56dc2b01,ok,False,17.962,
132,56ff96f3,ok,False,18.777,
133,57aa92db,ok,False,45.912,
134,5ad4f10b,ok,False,19.597,
135,5bd6f4ac,ok,True,16.366,
136,5c0a986e,ok,False,22.261,
137,5c2c9af4,ok,False,57.005,
138,5daaa586,ok,False,22.882,
139,60b61512,ok,False,13.537,
140,6150a2bd,ok,True,5.241,
141,623ea044,ok,False,32.012,
142,62c24649,ok,True,11.207,
143,63613498,ok,False,21.232,
144,6430c8c4,ok,False,8.465,
145,6455b5f5,ok,False,14.998,
146,662c240a,ok,True,7.563,
147,67385a82,ok,False,8.171,
148,673ef223,ok,False,23.426,
149,6773b310,ok,False,15.03,
150,67a3c6ac,ok,False,14.094,
151,67a423a3,ok,False,25.838,
152,67e8384a,ok,True,17.165,
153,681b3aeb,ok,False,15.309,
154,6855a6e4,ok,False,28.584,
155,68b16354,ok,True,17.05,
156,694f12f3,ok,False,25.438,
157,6a1e5592,ok,False,27.405,
158,6aa20dc0,ok,False,36.574,
159,6b9890af,ok,False,24.089,
160,6c434453,ok,True,19.812,
161,6cdd2623,ok,False,28.74,
162,6cf79266,ok,False,25.273,
163,6d0160f0,ok,False,13.375,
164,6d0aefbc,ok,True,4.906,
165,6d58a25d,ok,False,25.496,
166,6d75e8bb,ok,False,16.694,
167,6e02f1e3,ok,False,13.746,
168,6e19193c,ok,False,16.409,
169,6e82a1ae,ok,False,17.865,
170,6ecd11f4,ok,False,12.583,
171,6f8cd79b,ok,True,11.495,
172,6fa7a44f,ok,True,13.038,
173,72322fa7,ok,False,34.06,
174,72ca375d,ok,False,17.315,
175,73251a56,ok,False,41.387,
176,7447852a,ok,False,24.863,
177,7468f01a,ok,False,17.142,
178,746b3537,ok,True,5.373,
179,74dd1130,ok,True,10.658,
180,75b8110e,ok,False,13.245,
181,760b3cac,ok,False,22.069,
182,776ffc46,ok,False,35.407,
183,77fdfe62,ok,False,18.818,
184,780d0b14,ok,False,20.489,
185,7837ac64,ok,False,14.916,
186,794b24be,ok,False,13.067,
187,7b6016b9,ok,False,43.421,
188,7b7f7511,ok,True,14.476,
189,7c008303,ok,False,16.422,
190,7ddcd7ec,ok,False,25.866,
191,7df24a62,ok,False,59.198,
192,7e0986d6,ok,False,23.295,
193,7f4411dc,ok,False,12.31,
194,7fe24cdd,ok,False,7.778,
195,80af3007,ok,False,8.794,
196,810b9b61,ok,True,16.463,
197,82819916,ok,False,19.718,
198,83302e8f,ok,False,50.898,
199,834ec97d,ok,False,18.895,
200,8403a5d5,ok,True,15.533,
201,846bdb03,ok,False,6.564,
202,855e0971,ok,False,17.356,
203,85c4e7cd,ok,False,18.323,
204,868de0fa,ok,False,33.933,
205,8731374e,ok,False,12.777,
206,88a10436,ok,False,13.53,
207,88a62173,ok,True,5.041,
208,890034e9,ok,False,29.208,
209,8a004b2b,ok,False,22.49,
210,8be77c9e,ok,True,12.079,
211,8d5021e8,ok,False,15.896,
212,8d510a79,ok,False,16.851,
213,8e1813be,ok,True,9.626,
214,8e5a5113,ok,False,13.419,
215,8eb1be9a,ok,True,20.633,
216,8efcae92,ok,False,27.068,
217,8f2ea7aa,ok,False,21.264,
218,90c28cc7,ok,True,17.743,
219,90f3ed37,ok,False,18.296,
220,913fb3ed,ok,False,33.22,
221,91413438,ok,False,54.739,
222,91714a58,ok,True,29.45,
223,9172f3a0,ok,False,15.937,
224,928ad970,ok,False,13.194,
225,93b581b8,ok,False,4.382,
226,941d9a10,ok,True,14.411,
227,94f9d214,ok,False,9.228,
228,952a094c,ok,False,15.872,
229,9565186b,ok,False,10.602,
230,95990924,ok,False,23.97,
231,963e52fc,ok,True,15.021,
232,97999447,ok,True,19.119,
233,97a05b5b,ok,False,32.542,
234,98cf29f8,ok,False,21.114,
235,995c5fa3,ok,False,13.313,
236,99b1bc43,ok,False,15.157,
237,99fa7670,ok,True,13.638,
238,9aec4887,ok,False,11.642,
239,9af7a82c,ok,False,16.461,
240,9d9215db,ok,False,50.74,
241,9dfd6313,ok,False,18.735,
242,9ecd008a,ok,False,18.085,
243,9edfc990,ok,False,31.523,
244,9f236235,ok,False,14.146,
245,a1570a43,ok,False,20.948,
246,a2fd1cf0,ok,True,16.928,
247,a3325580,ok,False,6.108,
248,a3df8b1e,ok,False,12.676,
249,a416b8f3,ok,True,15.113,
250,a48eeaf7,ok,False,22.992,
251,a5313dff,ok,True,22.312,
252,a5f85a15,ok,False,27.678,
253,a61ba2ce,ok,False,19.177,
254,a61f2674,ok,False,18.449,
255,a64e4611,ok,False,64.365,
256,a65b410d,ok,False,20.311,
257,a68b268e,ok,False,14.218,
258,a699fb00,ok,True,21.736,
259,a740d043,ok,False,9.543,
260,a78176bb,ok,False,21.626,
261,a79310a0,ok,False,11.465,
262,a85d4709,ok,True,12.326,
263,a87f7484,ok,False,8.716,
264,a8c38be5,ok,False,16.521,
265,a8d7556c,ok,False,32.182,
266,a9f96cdd,ok,False,15.539,
267,aabf363d,ok,True,14.042,
268,aba27056,ok,False,22.354,
269,ac0a08a4,error,False,38.874,"Response ""test"" list length 2 does not match expected 1."
270,ae3edfdc,ok,False,23.592,
271,ae4f1146,ok,False,12.724,
272,aedd82e4,ok,False,13.397,
273,af902bf9,ok,False,17.447,
274,b0c4d837,ok,False,9.032,
275,b190f7f5,ok,False,62.178,
276,b1948b0a,ok,True,11.091,
277,b230c067,ok,False,22.437,
278,b27ca6d3,ok,False,31.598,
279,b2862040,ok,False,26.924,
280,b527c5c6,ok,False,41.319,
281,b548a754,ok,False,10.091,
282,b60334d2,ok,False,9.836,
283,b6afb2da,ok,False,9.949,
284,b7249182,ok,False,11.986,
285,b775ac94,ok,False,51.178,
286,b782dc8a,ok,False,18.197,
287,b8825c91,ok,False,19.753,
288,b8cdaf2b,ok,False,12.979,
289,b91ae062,ok,False,9.188,
290,b94a9452,error,False,2415.601,Gemini request failed after 4 attempts: The read operation timed out
291,b9b7f026,ok,True,5.875,
292,ba26e723,ok,True,12.603,
293,ba97ae07,ok,True,13.532,
294,bb43febb,ok,True,14.236,
295,bbc9ae5d,ok,False,12.237,
296,bc1d5164,ok,True,5.605,
297,bd4472b8,ok,True,11.594,
298,bda2d7a6,ok,False,17.442,
299,bdad9b1f,ok,False,16.105,
300,be94b721,ok,True,11.043,
301,beb8660c,ok,False,19.989,
302,c0f76784,ok,True,19.735,
303,c1d99e64,ok,False,51.269,
304,c3e719e8,ok,False,9.906,
305,c3f564a4,ok,True,29.744,
306,c444b776,ok,False,34.45,
307,c59eb873,ok,True,10.131,
308,c8cbb738,ok,False,3.207,
309,c8f0f002,ok,True,5.598,
310,c909285e,ok,False,8.252,
311,c9e6f938,ok,True,8.915,
312,c9f8e694,ok,True,20.284,
313,caa06a1f,ok,False,39.123,
314,cbded52d,ok,False,18.862,
315,cce03e0d,ok,False,13.691,
316,cdecee7f,ok,False,5.232,
317,ce22a75a,ok,False,11.088,
318,ce4f8723,ok,False,9.472,
319,ce602527,ok,False,4.511,
320,ce9e57f2,ok,False,17.594,
321,cf98881b,ok,False,14.371,
322,d037b0a7,ok,True,14.946,
323,d06dbe63,ok,False,22.995,
324,d07ae81c,ok,False,40.186,
325,d0f5fe59,ok,False,15.126,
326,d10ecb37,ok,True,4.466,
327,d13f3404,ok,False,7.908,
328,d22278a0,ok,False,25.79,
329,d23f8c26,ok,False,11.873,
330,d2abd087,ok,True,9.327,
331,d364b489,ok,False,13.749,
332,d406998b,ok,False,7.917,
333,d43fd935,ok,False,15.12,
334,d4469b4b,ok,True,8.364,
335,d4a91cb9,ok,False,19.628,
336,d4f3cd78,ok,False,16.61,
337,d511f180,ok,False,12.999,
338,d5d6de2d,ok,False,46.597,
339,d631b094,ok,False,8.782,
340,d687bc17,ok,False,24.88,
341,d6ad076f,ok,False,18.138,
342,d89b689b,ok,True,9.153,
343,d8c310e9,ok,True,11.667,
344,d90796e8,ok,False,6.818,
345,d9f24cd1,ok,False,9.597,
346,d9fac9be,ok,False,4.769,
347,dae9d2b5,ok,False,11.332,
348,db3e9e38,ok,False,16.67,
349,db93a21d,ok,False,67.587,
350,dbc1a6ce,ok,False,34.192,
351,dc0a314f,ok,False,9.776,
352,dc1df850,ok,False,9.075,
353,dc433765,ok,False,9.941,
354,ddf7fa4f,ok,True,9.004,
355,de1cd16c,ok,True,2.11,
356,ded97339,ok,False,13.373,
357,e179c5f4,ok,False,10.841,
358,e21d9049,ok,False,23.555,
359,e26a3af2,ok,True,18.337,
360,e3497940,ok,False,7.731,
361,e40b9e2f,ok,False,9.941,
362,e48d4e1a,ok,False,8.019,
363,e5062a87,ok,False,11.249,
364,e509e548,ok,False,19.058,
365,e50d258f,ok,False,10.863,
366,e6721834,ok,False,25.312,
367,e73095fd,ok,False,24.7,
368,e76a88a6,ok,False,15.986,
369,e8593010,ok,False,13.918,
370,e8dc4411,ok,False,21.495,
371,e9614598,ok,False,25.149,
372,e98196ab,ok,False,8.999,
373,e9afcf9a,ok,True,2.497,
374,ea32f347,ok,False,9.862,
375,ea786f4a,ok,False,18.27,
376,eb281b96,ok,True,25.416,
377,eb5a1d5d,ok,True,20.382,
378,ec883f72,ok,False,16.807,
379,ecdecbb3,ok,False,18.539,
380,ed36ccf7,ok,False,6.217,
381,ef135b50,ok,False,13.044,
382,f15e1fac,ok,False,20.968,
383,f1cefba8,ok,False,31.344,
384,f25fbde4,ok,False,11.79,
385,f25ffba3,ok,True,6.694,
386,f2829549,ok,False,5.852,
387,f35d900a,ok,False,23.727,
388,f5b8619d,ok,False,12.626,
389,f76d97a5,ok,True,3.453,
390,f8a8fe49,ok,False,18.198,
391,f8b3ba0a,ok,True,8.23,
392,f8c80d96,ok,False,17.532,
393,f8ff0b80,ok,True,9.911,
394,f9012d9b,ok,False,8.103,
395,fafffa47,ok,False,10.583,
396,fcb5c309,ok,False,13.207,
397,fcc82909,ok,False,22.681,
398,feca6190,ok,False,34.216,
399,ff28f65a,ok,False,14.67,
400,ff805c23,ok,False,8.375,
