dataset_key,psychometric_dataset,task_id,latent_difficulty_prev_intersection22,solution_file,dataset_membership,variant_count,test_case_count_total,file_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,dynamic_status,test_case_count,input_cells_total,output_cells_total,elapsed_ns_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes,elapsed_ms_per_input_cell,opcode_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,complexity_pc1_score,complexity_ridge_train_pred,complexity_ridge_loo_pred,complexity_best_pcr_train_pred,complexity_best_pcr_loo_pred,complexity_best_pls_train_pred,complexity_best_pls_loo_pred,PC1,PC2,PC3,PC4,PC5,num_models_all,num_models_thinking,num_models_standard,pass_rate_all,fail_rate_all,logit_difficulty_all,response_sd_all,binary_entropy_bits,pass_rate_thinking,fail_rate_thinking,pass_rate_standard,fail_rate_standard,thinking_advantage,abs_thinking_advantage,thinking_logit_advantage,abs_thinking_logit_advantage,pc1_discrimination,item_total_corr,pc1_difficulty,pc1_difficulty_z,rasch_difficulty_all_models_pooled,rasch_infit,rasch_outfit,rasch_abs_z_infit,rasch_abs_z_outfit,rasch_abs_z_misfit,rasch_rmsea_x2,two_pl_difficulty_all_models,two_pl_discrimination,log1p_two_pl_discrimination,two_pl_max_info,log1p_two_pl_max_info,two_pl_info_theta0,log1p_two_pl_info_theta0,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,arc1_non_llm_pass_rate,arc1_non_llm_logit_difficulty,arc1_non_llm_rasch_difficulty,arc1_non_llm_pc1_difficulty,arc1_non_llm_pc1_explained_variance,arc1_non_llm_profile_count,compress_rank_difficulty,pooled_non_llm_difficulty_z,pooled_llm_difficulty_z,arc2_non_llm_pass_rate,arc2_non_llm_logit_difficulty,arc2_non_llm_rasch_difficulty,arc2_non_llm_pc1_difficulty,arc2_non_llm_pc1_explained_variance,arc2_non_llm_profile_count,trm_first_fullsolve_step,trm_best_fractional_score,difficulty_weighted,mean_duration_seconds_weighted,human_attempts_total
arc_agi_1_eval,ARC-V1,12997ef3,-1.39576081341223,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\12997ef3.py,arc_agi_1_eval|arc_agi_2_train,2,4,3535,95,80,11,621,581,1,32,9,17,28,5,104,36.211,1026,21,44,283,200,65,483,2908.803654,47.727273,138829.26529,ok,4,440,144,2075459800,2075.4598,518.86495,11644,2990,124,984358,977620,4.716954090909091,26.463636363636365,6.795454545454546,0.2818181818181818,0.7900409262057877,-0.7790752345141991,-0.5688177308503806,1.4935520265438622,1.6129015456117513,-0.3583861531046088,-0.1895372535035804,0.7900409262057877,0.0630433061803344,0.041169252222226,-0.4718435137613167,-0.1981062609975585,24,15,9,0.625,0.375,-0.4895482253187058,0.4841229182759271,0.954434002924965,0.9333333333333332,0.0666666666666666,0.1111111111111111,0.8888888888888888,0.8222222222222222,0.8222222222222222,4.003284596706471,4.003284596706471,0.7377921705846249,0.7229221100754799,-2.9518792645847807,-0.7566578744634436,-1.9393632595723,0.767154865480091,0.619057348092899,0.583709683752575,0.386814516428506,0.583709683752575,0.0,-1.9551945410723,2.61492514097941,1.2850711475068035,1.7094583732315467,0.9967487526403012,0.0406718084663584,0.0398664742838648,9.36263218231844,8.003363058629947,4.8283137373023015,7.638419703384254,6.253569066306129,13.799745946895785,6.366470447731438,3.367295829986474,0.0,3.1354942159291497,3.384429065110845,1.5315233229600196,0.5740752976252665,11.0,7.53689712956617,1.3203850365685657,-0.40901831633215807,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,12eac192,1.05747032445841,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\12eac192.py,arc_agi_1_eval|arc_agi_2_train,2,2,2211,58,47,3,369,371,2,10,2,9,18,5,94,37.121,902,23,34,180,120,57,300,1749.867004,40.588235,71024.013702,ok,2,128,128,2641056900,2641.0569,1320.52845,15440,2632,40,17559,12470,20.63325703125,120.625,20.5625,0.3125,-0.8683487138223085,-0.2806748333746058,-0.8548822280691806,-0.9116921000235882,-0.9922976679175964,0.1046911350967578,-0.1908934779623345,-0.8683487138223085,2.483342326402316,-1.0147083705838016,-0.3034510541902183,-0.0795618464094781,24,15,9,0.375,0.625,0.4895482253187058,0.4841229182759271,0.954434002924965,0.6,0.4,0.0,1.0,0.6,0.6,3.323928600871344,3.323928600871344,0.8545474813577453,0.8338453877816586,2.506613162887842,0.1240617443335004,0.403273520448085,0.529436875251431,0.273240162351417,1.5833514644895,0.961036813387662,1.5833514644895,0.0,-0.859237171809724,7.04644220463841,2.0852300315796928,12.413086935827357,2.596230867359275,0.1159950059365766,0.1097463889818812,9.644781588320864,7.87587915949631,3.713572066704308,7.879313021564969,7.186544262378631,9.773378867189107,5.918893854273146,2.9444389791664403,0.2727272727272727,0.8873031950009027,1.1265240167990382,0.49962050903136895,0.5740752976252665,11.0,7.53689712956617,0.27531361364137463,0.4069967458055566,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,13713586,2.31160559283692,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\13713586.py,arc_agi_1_eval|arc_agi_2_train,2,2,4754,118,98,12,870,793,1,38,5,36,42,8,100,39.288,1067,21,36,409,264,57,673,3925.53498,77.0,302266.193424,ok,2,684,684,1312146000,1312.146,656.073,7202,1711,56,991869,981976,1.9183421052631573,10.529239766081872,2.5014619883040936,0.0818713450292397,1.8817641061241752,2.725698249020133,2.8530902263616365,3.653078437637492,3.724820637710392,2.4168973061079773,2.5812724212180784,1.8817641061241752,-1.311701197234237,1.078100280378845,-0.8585157893355135,0.2555405674151381,24,15,9,0.25,0.75,1.0459685551826876,0.4330127018922193,0.8112781244591328,0.4,0.6,0.0,1.0,0.4,0.4,2.5649493574615367,2.5649493574615367,0.7397065176162868,0.7497522525313471,5.260937164096379,0.5684678173690983,1.64617936114661,0.646023084190002,0.281167200566103,1.05619302456983,0.26020575485972,1.05619302456983,0.0,-0.348406238976327,7.17234676713094,2.100756109624718,12.860639536993412,2.629053135337436,3.609710381639224,1.52816503109562,8.882252884889363,7.445417556701687,4.04305126783455,7.180181063855967,6.487795123423339,13.807347329292323,6.677083461247136,3.7612001156935615,1.0,-3.1354942159291506,-3.479737111443226,-1.7229763199130386,0.5740752976252665,11.0,0.6931471805599453,-1.5946834530014196,0.8707379530717568,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,140c817e,0.268045496684535,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\140c817e.py,arc_agi_1_eval|arc_agi_2_train,2,2,2572,60,52,8,338,318,1,7,1,10,15,3,104,41.867,974,20,27,156,104,47,260,1444.193101,38.518519,55628.178722,ok,2,392,392,775799200,775.7992,387.8996,3957,1068,2,19649,13392,1.9790795918367348,10.09438775510204,2.724489795918368,0.0051020408163265,-2.2984766679375044,0.5974545294919429,0.7179958427789932,-0.0043718038553408,-0.028525958615005,0.8817332938416604,1.1623567785731963,-2.2984766679375044,0.3333303749206639,0.5660560730859823,-0.6299291969006878,0.0210002211600543,24,15,9,0.4583333333333333,0.5416666666666667,0.1603426500751794,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593695,3.8827086177593695,0.8974278109721412,0.8662302882368799,0.5388949810306795,-0.1934266519685292,-0.370786576625411,0.398611514951134,0.218698410865894,2.25943722342307,0.51020927305425,2.25943722342307,0.0,-1.19748236581269,38.804219635482,3.6839729276625737,376.4418653796817,5.9334165578357965,0.0,0.0,8.28349412616251,6.974478911025045,1.0986122886681098,6.655181887110468,5.963321212619131,9.885832617297408,5.765191102784844,2.772588722239781,0.6363636363636364,-0.5108256237659907,-0.6088288869785587,-0.7877853219656421,0.5740752976252665,11.0,1.791759469228055,-0.3746064600812505,0.13262468801335406,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,17b80ad2,1.46017169826515,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\17b80ad2.py,arc_agi_1_eval|arc_agi_2_train,2,2,2482,53,46,9,268,240,1,9,1,8,10,5,109,45.83,888,18,26,117,81,44,198,1080.96746,28.038462,30308.664565,ok,2,578,578,437461800,437.4618,218.7309,1736,393,2,984315,975618,0.7568543252595156,3.0034602076124566,0.6799307958477508,0.0034602076124567,-2.594861532058633,-0.5573598257763901,-1.2375735377411463,0.3358624117046654,0.2473551319562783,-0.1277325404702387,-0.6078354527578396,-2.594861532058633,-0.6043948556461854,2.0592502720976418,0.3439756033429956,-0.3889454980258554,24,15,9,0.3333333333333333,0.6666666666666667,0.663294217410264,0.4714045207910317,0.9182958340544896,0.5333333333333333,0.4666666666666667,0.0,1.0,0.5333333333333333,0.5333333333333333,3.0696021221204464,3.0696021221204464,0.8538238191125372,0.8439713401992435,3.5282389270584327,0.2888995389313151,0.801082539551852,0.403139667534448,0.209317404604909,2.20192934660977,0.390399997132651,2.20192934660977,0.0,-0.699242226634301,61.6247061383842,4.137159866992969,949.4011016605516,6.85688410776233,0.0,0.0,7.459914766241105,5.976350909297934,1.0986122886681098,6.083272692852155,5.392403615836709,13.799702262691934,5.484796933490655,2.3978952727983707,0.0,3.1354942159291497,3.3844293580087585,1.5315233229600196,0.5740752976252665,11.0,7.53689712956617,1.3203850365685657,0.5518030582382801,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,17cae0c1,-0.952403479063194,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\17cae0c1.py,arc_agi_1_eval|arc_agi_2_train,2,2,2655,64,56,5,282,224,1,8,1,12,14,6,96,40.484,940,19,29,112,83,48,195,1089.067688,27.189655,29611.374886,ok,2,54,54,157721400,157.7214,78.8607,950,230,2,13461,9620,2.9207666666666663,17.59259259259259,4.25925925925926,0.037037037037037,-3.118909944226699,-0.3356994730523526,0.1756662751514897,-1.2195198102088671,-1.1430935532025694,-1.7045286076965416,-1.9069937295339727,-3.118909944226699,-0.0095002698538879,-1.0004593464328737,-1.406481951572499,-0.362122359344256,24,15,9,0.5833333333333334,0.4166666666666666,-0.3227733922630508,0.4930066485916347,0.9798687566511528,0.8666666666666667,0.1333333333333333,0.1111111111111111,0.8888888888888888,0.7555555555555555,0.7555555555555555,3.4210000089583352,3.4210000089583352,0.8329725936339347,0.8067818157569595,-2.28751821785504,-0.6494642096202966,-1.53513015398523,0.53521166105412,0.274934921778764,1.5121012857085,0.62047829173155,1.5121012857085,0.0,-1.67592551806472,5.61665422274554,1.889589837769952,7.886701164471326,2.184555908048436,0.002575310622499,0.0025720001924702,6.85751406254539,5.442417710521793,1.0986122886681098,5.067150464062178,4.380283866936003,9.50762618057066,5.41610040220442,2.70805020110221,0.0,3.1354942159291497,3.3844289529741567,1.5315233229600196,0.5740752976252665,11.0,3.332204510175204,1.3203850365685657,-0.2700220247305294,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,195ba7dc,-2.39589187694347,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\195ba7dc.py,arc_agi_1_eval|arc_agi_2_train,2,2,1410,35,30,3,130,112,1,4,0,3,5,3,93,39.286,602,15,18,56,39,33,95,479.217441,16.25,7787.283422,ok,2,130,60,152021300,152.0213,76.01065,622,126,2,13809,9222,1.1693946153846153,4.7846153846153845,0.9692307692307692,0.0153846153846153,-6.015300847582324,-3.2291678844817344,-3.5452944003174425,-3.2515388197648702,-3.311648297961999,-3.5308337883892102,-3.78670201818074,-6.015300847582324,0.7443202914139843,-0.0464272262949183,-0.1185058486271631,-0.5980359951856605,24,15,9,0.7083333333333334,0.2916666666666666,-0.8472978603872034,0.4545296714431547,0.8708644692353646,1.0,0.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,4.532599493153256,4.532599493153256,0.7570815532600191,0.744888535608825,-4.984089824756225,-1.0845520198984004,-2.79359363252778,0.360052060112101,0.178593633502977,2.13944891335502,1.05530270321287,2.13944891335502,0.0,-2.39497802521905,30.316419350547,3.4441425398918577,229.7713205595552,5.441427265905779,0.0,0.0,6.434546518787453,4.844187086458591,1.0986122886681098,5.030577127389106,4.343943723977816,9.533148246403336,4.727387818712341,1.791759469228055,0.7272727272727273,-0.8873031950009029,-1.092356228045422,-1.1130826622369996,0.5740752976252665,11.0,7.53689712956617,-0.5496120300742283,-0.7071800454448652,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1990f7a8,0.661681856884496,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1990f7a8.py,arc_agi_1_eval|arc_agi_2_train,2,2,5533,135,119,18,1109,1082,2,52,12,31,50,5,112,39.985,1619,27,64,529,370,91,899,5850.507382,78.046875,456613.818294,ok,2,578,98,3841783300,3841.7833,1920.89165,21704,5675,242,995711,985142,6.646683910034602,37.55017301038063,9.81833910034602,0.4186851211072664,3.254759424080894,1.5602584683371508,1.7082055702849237,2.301993309959406,2.5138416221992297,1.4053505579799013,1.4744125878786318,3.254759424080894,-0.2508156956836306,-0.9728268547753348,-0.056069651978154,-0.5589613941762986,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.8842548995879916,0.863486842694575,1.7397871227657655,0.0003355055022801,0.0140027842888447,0.404864541887079,0.220147429176326,2.20911611028782,0.430428073680214,2.20911611028782,0.0,-1.00007445385414,32.9581123990728,3.525127776832179,271.5592932274791,5.607856180259677,5.306248286100611e-12,5.306248286086533e-12,9.985297927733694,8.644002038279933,5.493061443340548,8.253952200736611,7.56106521437199,13.811213338126391,6.987490247000991,3.9318256327243257,0.7272727272727273,-0.8873031950009029,-1.0923571015466018,-1.1130826622369996,0.5740752976252665,11.0,7.53689712956617,-0.5496120300742283,0.26800045420392826,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,19bb5feb,-5.29060663837094,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\19bb5feb.py,arc_agi_1_eval|arc_agi_2_train,2,2,2061,48,41,5,346,342,2,18,0,7,10,4,146,41.938,753,19,33,162,124,52,286,1630.325759,35.69697,58197.689229,ok,2,420,8,1436930200,1436.9302,718.4651,8545,1462,10,17023,10520,3.4212623809523808,20.34523809523809,3.480952380952381,0.0238095238095238,-2.097214145567283,-4.04460252775673,-1.3723402586510904,-3.26664697656886,-3.0005141554492534,-3.776184578131036,-1.7549540190666697,-2.097214145567283,1.0810280698750627,-1.565660711366518,-0.2037977725147984,-2.186124015208058,24,15,9,0.9166666666666666,0.0833333333333333,-2.19722457733622,0.2763853991962833,0.4138168503036338,1.0,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222,2.3353749158170363,2.3353749158170363,0.3847488877971481,0.408334584873904,-7.311956629712953,-1.4601498598354663,-5.52718817859225,0.690019743534013,0.183602777249532,0.555917541758912,0.444247416010616,0.555917541758912,0.0,-3.74394583188896,2.74010435016837,1.3191135121517492,1.877042962452906,1.0567630175315688,0.000263125264724,0.0002630906533428,9.05321861620397,7.288244401020124,2.3978952727983707,7.270959997464519,6.578508019244093,9.742379392141371,5.83773044716594,2.3978952727983707,0.7272727272727273,-0.8873031950009029,-1.0923559192798629,-1.1130826622369996,0.5740752976252665,11.0,4.820281565605037,-0.5496120300742283,-1.8322587168008637,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1a2e2828,-2.9771346185528,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1a2e2828.py,arc_agi_1_eval|arc_agi_2_train,2,2,2409,50,42,7,283,269,1,20,2,6,13,2,118,47.18,819,15,23,138,88,38,226,1186.031618,28.695652,34033.950778,ok,2,286,2,658841800,658.8418,329.4209,4105,959,2,16101,10480,2.3036426573426576,14.353146853146852,3.3531468531468533,0.0069930069930069,-3.28827959085412,-3.4069518880007656,-4.110042376658398,-4.177463643626304,-2.276629109687541,-4.272390351638969,-4.961739355906953,-3.28827959085412,0.6309962364290206,-2.1043110193794567,-0.8262762521027285,-2.4715540775340505,24,15,9,0.7916666666666666,0.2083333333333333,-1.265666373331276,0.4061164310337068,0.7382848661434506,1.0,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,3.634657899947298,3.634657899947298,0.5877190504586322,0.5892698848129821,-5.959489991262785,-1.2419313831996133,-3.7322645003928,0.818486597271918,0.397257542440998,0.384067203136386,0.0905037900962528,0.384067203136386,0.0,-2.88766265224979,2.38636119345413,1.219755950630842,1.423679936405955,0.885287020052607,0.0057791454390506,0.0057625102387709,8.32020459757888,6.866933284461882,1.0986122886681098,6.492000109318864,5.800367296304801,9.686698766859926,5.598421958998375,2.6390573296152584,1.0,-3.1354942159291506,-3.4797379615279547,-1.7229763199130386,0.5740752976252665,11.0,0.6931471805599453,-1.5946834530014196,-1.055863781213967,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1a6449f1,0.268045496684535,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1a6449f1.py,arc_agi_1_eval|arc_agi_2_train,2,2,4958,132,114,8,853,803,3,31,0,34,49,5,93,36.561,1371,27,62,371,277,89,648,4196.275263,60.314516,253096.312048,ok,2,1350,200,66215835300,66215.8353,33107.91765,308661,99977,32,993059,979706,49.04876688888889,228.63777777777776,74.05703703703703,0.0237037037037037,4.053748469606777,0.7719215519622928,1.24394325235442,0.9392729641826816,1.3428678833979195,0.7344402585154495,1.4041877353574757,4.053748469606777,2.4864541203989234,-0.0014692932996413,0.4190750410672915,-1.422050452022321,24,15,9,0.4583333333333333,0.5416666666666667,0.1603426500751794,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593695,3.8827086177593695,0.7840634338201113,0.7548646488203195,0.6096616100937473,-0.1820085618273237,-0.370786576625411,0.824082159133308,0.865552277811509,0.449430838384429,0.314481235699713,0.449430838384429,0.128026894510018,-1.19960260568027,2.48035257843171,1.247133604295596,1.538037228333208,0.9313910375586149,0.2841741727050663,0.2501158445925352,12.64000210605542,11.51270544076668,3.49650756146648,11.10069001926155,10.407557940487196,13.80854636416264,6.689599269178967,3.912023005428146,0.0,3.1354942159291497,3.3844292833095815,1.5315233229600196,0.5740752976252665,11.0,2.833213344056216,1.3203850365685657,0.13262468801335406,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1c02dbbe,0.268045496684535,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1c02dbbe.py,arc_agi_1_eval|arc_agi_2_train,2,2,6199,148,127,16,1045,1081,1,30,13,26,55,5,109,40.885,1548,30,72,478,375,102,853,5691.578817,78.125,444654.595055,ok,2,450,450,6277586800,6277.5868,3138.7934,32833,7047,230,991185,983156,13.950192888888887,72.96222222222222,15.66,0.5111111111111111,3.1976810281837804,2.5135319782599126,3.0783562246930103,3.4789436548777,3.55568411701503,2.9000170405081604,3.437516960729329,3.1976810281837804,0.4699394331698732,0.0448561878898647,-0.6809397287287474,0.5651949637537984,24,15,9,0.4583333333333333,0.5416666666666667,0.1603426500751794,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593695,3.8827086177593695,0.8581762074681591,0.829649000955283,0.5409918115619508,-0.1930883314870555,-0.370786576625411,0.598179785125016,0.312718916721146,1.30206897985135,0.330754405825446,1.30206897985135,0.0,-1.18998447985493,5.30008311967052,1.8405628269089476,7.022720268854097,2.0822775500106325,0.0510364468745576,0.0497767695757034,10.399219842854464,8.860499167616016,5.442417710521793,8.744900202291646,8.051912280559291,13.806657484903536,6.9865664594064265,4.02535169073515,0.2727272727272727,0.8873031950009027,1.126523977564961,0.9216296652839808,0.5740752976252665,11.0,0.6931471805599453,0.27531361364137463,0.13262468801335406,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1c0d0a4b,0.661681856884497,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1c0d0a4b.py,arc_agi_1_eval|arc_agi_2_train,2,2,1777,46,38,2,239,227,2,13,4,5,13,4,109,37.63,761,15,26,109,83,41,192,1028.649985,23.942308,24628.254446,ok,2,338,338,14995418400,14995.4184,7497.7092,64131,11460,3820,21277,13916,44.36514319526627,189.73668639053253,33.905325443786985,11.301775147928996,-0.6385239615430274,1.1194734741345365,1.5367653512745865,-0.8137245113078533,-1.223868563398638,1.383555800173837,1.6727592973521164,-0.6385239615430274,4.515921999050695,-0.2989577291678032,0.5527280863329577,0.6599456129192811,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6,0.4,0.1111111111111111,0.8888888888888888,0.4888888888888889,0.4888888888888889,2.11409067709301,2.11409067709301,0.8039788708685054,0.7870474137292095,1.5285213948453138,-0.033751904864452,0.0140027842888446,0.783592533502008,0.439661493183414,0.584322921958136,0.0824686731759383,0.584322921958136,0.0,-1.02253463014487,3.26291346862008,1.449952839341096,2.66165107592558,1.297914159332976,0.3530689147878336,0.3023752826940557,11.068698738308727,9.3467052464967,8.2482674474469,9.615566678240125,8.922486178045684,9.96542895407631,5.429345628954441,2.6390573296152584,1.0,-3.1354942159291506,-3.4797370106896786,-1.7229763199130386,0.5740752976252665,11.0,0.6931471805599453,-1.5946834530014196,0.26800045420392826,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1d0a4b61,-3.6334266794513,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1d0a4b61.py,arc_agi_1_eval|arc_agi_2_train,2,2,3620,83,75,6,579,550,2,13,1,22,27,7,108,42.614,1165,24,37,257,188,61,445,2639.178115,60.972973,160918.53589,ok,2,1250,1250,62826330900,62826.3309,31413.16545,297589,50400,244,1000925,983620,50.26106472,238.0712,40.32,0.1952,2.9362167085737725,1.2661295674535478,2.8515025351683514,1.8492995533837653,2.575809711789823,1.6071732136763417,2.9382253211799654,2.9362167085737725,3.2748649052209475,1.5998073855959498,0.3425257181994305,-0.0843732819021253,24,15,9,0.8333333333333334,0.1666666666666666,-1.516347489368088,0.3726779962499649,0.6500224216483541,0.9333333333333332,0.0666666666666666,0.6666666666666666,0.3333333333333333,0.2666666666666667,0.2666666666666667,1.6496443329121406,1.6496443329121406,0.3807090222474323,0.4075472164550277,-8.705841042027878,-1.6850510325626424,-4.25169110495353,0.96245042320795,4.22343234607255,0.0285937850949376,1.7790444475504,1.7790444475504,0.33157006833166,-3.51390655609819,1.18756096422731,0.782787208222345,0.3525752609391245,0.3020103759863552,0.021073209411502,0.0208542402471093,12.603471979225972,10.827766295132466,5.501258210544727,11.048145463195894,10.355014199149153,13.816436129490764,6.311734809152915,3.332204510175204,0.2727272727272727,0.8873031950009027,1.126523864155072,0.9216296652839808,0.5740752976252665,11.0,0.6931471805599453,0.27531361364137463,-1.264790661039094,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1d398264,0.661681856884497,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1d398264.py,arc_agi_1_eval|arc_agi_2_train,2,4,3944,87,77,4,684,678,1,25,5,27,38,8,98,44.333,1027,23,31,303,229,54,532,3061.600151,84.951613,260087.870905,ok,4,800,800,2793270700,2793.2707,698.317675,17920,3318,260,986855,978730,3.491588375,22.4,4.1475,0.325,1.6638887880933713,2.028939296327244,2.81602813926914,3.2705730473127934,3.3766154191049624,1.87168992338961,2.2764204906578582,1.6638887880933713,-0.1662854852171764,1.3531904174902518,-0.7208033117486017,0.4526429199848283,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.8320726968684743,0.8088814434852778,1.5235731330780582,-0.0345502995265808,0.0140027842888445,0.699709612240889,0.359178301366805,0.888916679733678,0.79269143955353,0.888916679733678,0.0,-1.02251395811225,3.79286539975805,1.5671284371122003,3.596456985170448,1.5252857861076348,0.2856563407864541,0.2512693589880984,9.793728488543389,8.107418811719974,5.564520407322694,7.935326421308425,6.550105109665682,13.802279411115132,6.520621127558696,3.6635616461296463,1.0,-3.1354942159291506,-3.4797381807087886,-1.7229763199130386,0.5740752976252665,11.0,0.6931471805599453,-1.5946834530014196,0.26800045420392826,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,1e81d6f9,-0.532746932208858,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1e81d6f9.py,arc_agi_1_eval|arc_agi_2_train,2,2,1612,40,34,4,195,176,1,6,1,7,12,3,116,39.3,636,18,21,84,62,39,146,771.668724,26.571429,20504.340379,ok,2,450,450,598776400,598.7764,299.3882,3659,1048,2,980595,974114,1.330614222222222,8.13111111111111,2.328888888888889,0.0044444444444444,-3.478117379386601,-0.2903049916465507,-0.0180290822282958,-0.8539246998810339,-0.805134528472027,-1.420038409627744,-1.832319848994466,-3.478117379386601,0.6812010496520912,2.025692357423929,0.4915875611320518,-0.4307043346344507,24,15,9,0.5416666666666666,0.4583333333333333,-0.1603426500751795,0.4982608642958916,0.99498482818597,0.8666666666666667,0.1333333333333333,0.0,1.0,0.8666666666666667,0.8666666666666667,4.630837932736669,4.630837932736669,0.8774713552188552,0.8435732788464813,-1.4836476319570335,-0.5197608885327967,-1.14155416270299,0.437066791481574,0.230323850388897,2.03344038781382,0.744329271229233,2.03344038781382,0.0,-1.49927933261991,60.6848734589608,4.12203873811435,920.6634666825212,6.826180153328433,0.0,0.0,8.205218426395412,6.955592608396297,1.0986122886681098,6.396556919092,5.705075638159741,13.795915829055726,5.176149732573829,2.5649493574615367,0.7272727272727273,-0.8873031950009029,-1.092357253582877,-1.1130826622369996,0.5740752976252665,11.0,7.53689712956617,-0.5496120300742283,-0.1346462585399556,,,,,,,,,,,
