"item","outfit","z.outfit","infit","z.infit","X2","df.X2","RMSEA.X2","p.X2"
"arc_agi_1_eval__15696249",0.440298396642816,-0.0816531102437261,0.829178802397177,-0.427842695934093,5.67235866278786,9,0,0.772209116803501
"arc_agi_1_eval__17b80ad2",0.209317404604909,-0.390399997132651,0.403139667534448,-2.20192934660977,4.7710889036326,9,0,0.853789019542642
"arc_agi_1_eval__17cae0c1",0.274934921778764,-0.62047829173155,0.53521166105412,-1.5121012857085,2.45443998010885,9,0,0.982083734120353
"arc_agi_1_eval__18419cfa",0.0970530125528986,-1.29428091770327,0.411559232779021,-0.997579027049996,0.6112212032309,9,0,0.999928174247631
"arc_agi_1_eval__195ba7dc",0.178593633502977,-1.05530270321287,0.360052060112101,-2.13944891335502,2.7294269193502,9,0,0.974063971134979
"arc_agi_1_eval__1990f7a8",0.220147429176326,-0.430428073680214,0.404864541887079,-2.20911611028782,5.07283646364824,9,0,0.827913239515982
"arc_agi_1_eval__19bb5feb",0.183602777249532,-0.444247416010616,0.690019743534013,-0.555917541758912,0.83751043470398,9,0,0.999729567061441
"arc_agi_1_eval__1a2e2828",0.397257542440998,-0.0905037900962528,0.818486597271918,-0.384067203136386,3.62666750369268,9,0,0.934224457287201
"arc_agi_1_eval__1a6449f1",0.865552277811509,0.314481235699713,0.824082159133308,-0.449430838384429,14.9007188584365,9,0.128026894510018,0.09369940845725
"arc_agi_1_eval__1acc24af",26.5389106250668,4.67764622499518,2.78899416067258,2.13620998405605,1571.6856118016,9,2.08345707085977,0
"arc_agi_1_eval__1c02dbbe",0.312718916721146,-0.330754405825446,0.598179785125016,-1.30206897985135,5.06236368494254,9,0,0.828838310990493
"arc_agi_1_eval__1c0d0a4b",0.439661493183414,-0.0824686731759383,0.783592533502008,-0.584322921958136,6.82019164507216,9,0,0.655833715340497
"arc_agi_1_eval__1c56ad9f",0.294385039194473,-0.238760944824139,0.991132346959288,0.148883637235399,1.33381773928178,9,0,0.99820210644478
"arc_agi_1_eval__1d0a4b61",4.22343234607255,1.7790444475504,0.96245042320795,0.0285937850949376,48.5779356768461,9,0.33157006833166,1.99126926216284e-07
"arc_agi_1_eval__1d398264",0.359178301366805,-0.79269143955353,0.699709612240889,-0.888916679733678,8.31305759835827,9,0,0.50293133452647
"arc_agi_1_eval__1da012fc",0.331735267423367,-1.06619716511937,0.648310716182128,-1.09930356740406,2.51749086969444,9,0,0.98040939739961
"arc_agi_1_eval__1e81d6f9",0.230323850388897,-0.744329271229233,0.437066791481574,-2.03344038781382,3.66231914628818,9,0,0.932200797455733
"arc_agi_1_eval__1e97544e",1.8843300664695,0.993899845983604,1.76827067414542,1.86179364195014,15.2538820047685,9,0.131802482744789,0.0841941993972279
"arc_agi_1_eval__2037f2c7",0.462775137125136,-0.00909743838137383,1.1214483433472,0.440590468791123,8.8819340921791,9,0,0.448243430701565
"arc_agi_1_eval__2072aba6",0.174868588624652,-0.463677581817872,0.416726353353559,-1.87402170856445,2.36189673788884,9,0,0.984369804792719
"arc_agi_1_eval__20818e16",0.203668981699537,-0.401833016117177,0.449172636848547,-1.90897613546062,4.40436904179657,9,0,0.882842508953483
"arc_agi_1_eval__20981f0e",0.598222126296773,0.137498379837827,1.74821938667658,1.17805688112167,4.33090206412001,9,0,0.888315771164991
"arc_agi_1_eval__21f83797",0.764719867503201,0.235495100357621,0.790801781397607,-0.463782821617804,8.24088313386031,9,0,0.510065262246123
"arc_agi_1_eval__22a4bbc2",0.285355930600498,-0.253338484159216,0.655127820774489,-1.0212427376579,1.72407900099243,9,0,0.995118162308249
"arc_agi_1_eval__2546ccf6",0.281167200566103,-0.26020575485972,0.646023084190002,-1.05619302456983,1.72407900099243,9,0,0.995118162308249
"arc_agi_1_eval__256b0a75",0.0505378773746437,-1.51261459794841,0.34556384463978,-0.90074542939696,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__2685904e",0.220147429176326,-1.13921750478368,0.404864541887079,-2.20911611028782,5.07283646364824,9,0,0.827913239515982
"arc_agi_1_eval__2697da3f",0.380246704189548,-0.113087998421748,0.74190450346127,-0.726331846814615,5.00577742748563,9,0,0.833804336617823
"arc_agi_1_eval__2753e76c",0.694256292911435,0.205880135889592,1.14278281756215,0.516546150347607,12.8967608423564,9,0.104040067633639,0.167333640537533
"arc_agi_1_eval__27a77e38",0.456832624833526,-0.0161510930289258,0.881196826578406,-0.250721539592724,3.55148366274791,9,0,0.938382814894658
"arc_agi_1_eval__27f8ce4f",0.218698410865894,-0.51020927305425,0.398611514951134,-2.25943722342307,3.61688692748352,9,0,0.934773811242895
"arc_agi_1_eval__281123b4",0.273240162351417,-0.312133016138794,0.529436875251431,-1.5833514644895,4.70952445741171,9,0,0.858859183225853
"arc_agi_1_eval__292dd178",0.330371550676651,-0.183454525929435,0.661362735568812,-1.02775767145409,3.52890090562762,9,0,0.939602782641459
"arc_agi_1_eval__29700607",1.35186450966363,0.673762885590917,1.31171992249198,0.961327150780668,15.3330404381014,9,0.132634003915761,0.0821848200265059
"arc_agi_1_eval__2a5f8217",0.228629072885333,-0.394101238824339,0.433857979259325,-2.04455545127195,3.31120903893218,9,0,0.950669061350969
"arc_agi_1_eval__2b01abd0",0.264643726950783,-0.668065650900127,0.515984054901486,-1.64920347722336,3.66231914628819,9,0,0.932200797455733
"arc_agi_1_eval__2c0b0aff",6.55107870359114,3.33024452307104,1.84591983118365,2.12135963557522,31.0314630280646,9,0.247383322823691,0.000292375261893351
"arc_agi_1_eval__2c737e39",0.943753504100522,0.217163522164947,1.53780004400703,1.48215353755177,15.8861240218033,9,0.138304455035935,0.0692980346968476
"arc_agi_1_eval__2f0c5170",0.404958922144207,-0.315778600492643,0.760888650112129,-0.672333547339103,2.23956922514651,9,0,0.987088009815266
"arc_agi_1_eval__310f3251",0.407733662883538,-0.124404518705176,0.747267076977705,-0.71341783703305,3.97053452582278,9,0,0.913341136221581
"arc_agi_1_eval__3194b014",2.75191625810217,1.32278949894986,1.19669076385758,0.614098859177145,28.5283211615627,9,0.232906282783218,0.00077801294550224
"arc_agi_1_eval__319f2597",0.287806791798885,-0.52745528097899,0.551855101855228,-1.5064637530302,3.74532519078943,9,0,0.927361035053654
"arc_agi_1_eval__31adaf00",0.313904853017371,-0.208235597108449,0.966886095584317,0.159113892265221,0.611221203230901,9,0,0.999928174247631
"arc_agi_1_eval__31d5ba1a",0.340498070329911,-0.388781326417552,0.647546369253253,-1.00226706269536,3.2515704722261,9,0,0.953480349347309
"arc_agi_1_eval__32e9702f",0.418182026228455,-0.261263734771729,0.79058003097506,-0.506932632963819,2.03367319185907,9,0,0.990923836051633
"arc_agi_1_eval__332efdb3",0.101703236359033,-0.659742760204537,0.59801583336233,-0.404572182314248,0.343805456173928,9,0,0.999993988519091
"arc_agi_1_eval__3391f8c0",0.361062538447909,-0.139380970554971,0.970818994224081,0.0666723411369444,1.1672967593994,9,0,0.998945163928871
"arc_agi_1_eval__33b52de3",0.202268165325202,-1.54089638706162,0.387266137093867,-2.13626814132303,3.27872556551478,9,0,0.952212072030753
"arc_agi_1_eval__3490cc26",0.0505378773746437,-1.32943654840153,0.34556384463978,-0.90074542939696,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__34b99a2b",0.408057851647666,-0.276933606009717,0.803608125612894,-0.464887135799181,3.2515704722261,9,0,0.953480349347309
"arc_agi_1_eval__351d6448",0.890043618143157,0.390610617990688,0.937484898826846,0.0389445142883225,9.5938085220162,9,0.0406136444647813,0.384357442000224
"arc_agi_1_eval__358ba94e",3.67029770256676,1.65563412535518,2.42483733752553,3.17593458520615,39.0813114818693,9,0.289066079920748,1.11380646521744e-05
"arc_agi_1_eval__37d3e8b2",0.0970530125528986,-0.675070561406965,0.411559232779021,-0.997579027049996,0.6112212032309,9,0,0.999928174247631
"arc_agi_1_eval__3979b1a8",4.49929382519377,1.85213241253478,2.41468629068887,2.80624909297672,53.7331459445036,9,0.352503530102512,2.12164528789138e-08
"arc_agi_1_eval__3a301edc",0.307905417895259,-0.217479493836563,0.704483371435464,-0.837209294087678,3.44688917677154,9,0,0.943919739527522
"arc_agi_1_eval__3b4c2228",2.78322995542244,1.45739746394965,2.18928417786713,2.79702222751286,36.0893839175451,9,0.274314215198279,3.82244477082872e-05
"arc_agi_1_eval__3d31c5b3",0.242415412117241,-0.625084513289646,0.457824975829526,-1.95204021794962,2.51749086969444,9,0,0.98040939739961
"arc_agi_1_eval__3ee1011a",0.209714969103023,-0.751506645708239,0.420473855019898,-1.88858692044018,2.14893281615282,9,0,0.988887378584913
"arc_agi_1_eval__3f23242b",0.475568184921244,-0.814783528966337,0.695752543070684,-0.870056699524955,5.49256824417419,9,0,0.789431970868107
"arc_agi_1_eval__40f6cd08",0.39478890473333,-0.404867803255384,1.02652229845282,0.2531870974538,4.33090206412001,9,0,0.888315771164991
"arc_agi_1_eval__414297c0",0.311042385744696,-0.212631240775704,0.749707956186823,-0.625628574109469,1.35038644856809,9,0,0.998111983051506
"arc_agi_1_eval__423a55dc",0.273240162351417,-0.312133016138794,0.529436875251431,-1.5833514644895,4.70952445741171,9,0,0.858859183225853
"arc_agi_1_eval__42918530",0.404958922144207,-0.315778600492643,0.760888650112129,-0.672333547339103,2.23956922514651,9,0,0.987088009815266
"arc_agi_1_eval__42a15761",0.229127285295882,-0.351857001805552,0.56884848797854,-1.27814017506654,2.28933606046006,9,0,0.986023055674794
"arc_agi_1_eval__4364c1c4",0.498609099014136,0.0322058335202325,0.913271868405417,-0.151043839402603,8.01536220922393,9,0,0.532598818801574
"arc_agi_1_eval__456873bc",0.0505378773746437,-0.865639713498664,0.34556384463978,-0.90074542939696,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__45737921",0.101703236359033,-0.659742760204537,0.59801583336233,-0.404572182314248,0.343805456173928,9,0,0.999993988519091
"arc_agi_1_eval__45bbe264",0.55209697348151,-0.065894252367205,0.999350487562708,0.122856404422786,7.99989659726715,9,0,0.534156637473418
"arc_agi_1_eval__47996f11",0.0505378773746437,-0.865639713498664,0.34556384463978,-0.90074542939696,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__48131b3c",0.619057348092899,-0.401637138996581,0.767154865480091,-0.583709683752575,6.00951789273637,9,0,0.738965322356311
"arc_agi_1_eval__4852f2fa",0.178593633502977,-1.05530270321287,0.360052060112101,-2.13944891335502,2.7294269193502,9,0,0.974063971134979
"arc_agi_1_eval__48f8583b",0.274489689729111,-0.271295738657265,0.554234731930605,-1.46931860328878,2.25638270064681,9,0,0.986734412078392
"arc_agi_1_eval__4aab4007",2.65118248816347,1.2860654739886,1.45888246441352,1.1795726198735,25.6459113108702,9,0.215031724473844,0.00233390021320817
"arc_agi_1_eval__4acc7107",0.42797039002861,-0.0513093230921437,0.798901366532797,-0.466719580239459,5.54821147291037,9,0,0.784144057193872
"arc_agi_1_eval__4b6b68e5",0.0970530125528986,-0.675070561406965,0.411559232779021,-0.997579027049996,0.6112212032309,9,0,0.999928174247631
"arc_agi_1_eval__4c177718",0.0505378773746437,-0.865639713498664,0.34556384463978,-0.90074542939696,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__4cd1b7b2",0.101703236359033,-0.659742760204537,0.59801583336233,-0.404572182314248,0.343805456173928,9,0,0.999993988519091
"arc_agi_1_eval__4e45f183",0.313904853017371,-0.208235597108449,0.966886095584317,0.159113892265221,0.611221203230901,9,0,0.999928174247631
"arc_agi_1_eval__4e469f39",0.328436043420427,-0.186323977710088,0.643010665026082,-1.09982757986511,3.73325922250482,9,0,0.928075644441277
"arc_agi_1_eval__4f537728",1.73800353126831,0.89959403530266,1.00225199602611,0.133402153451989,19.1945284780968,9,0.168279929466885,0.0235887380294815
"arc_agi_1_eval__505fff84",0.651821342770503,-0.329732937986241,0.811631683899371,-0.414793447437027,5.45865657975333,9,0,0.792635053675086
"arc_agi_1_eval__506d28a5",0.301045263421099,-0.571968773187892,0.732332650649383,-0.653196972628021,3.34347541839248,9,0,0.949108471591103
"arc_agi_1_eval__50a16a69",1.52104019474917,0.789689426135759,1.1505002022245,0.486874705350217,10.8667641402082,9,0.0720101100195159,0.284952298948466
"arc_agi_1_eval__50aad11f",0.407733662883538,-0.124404518705176,0.747267076977705,-0.71341783703305,3.97053452582278,9,0,0.913341136221581
"arc_agi_1_eval__516b51b7",0.42797039002861,-0.0513093230921437,0.798901366532797,-0.466719580239459,5.54821147291037,9,0,0.784144057193872
"arc_agi_1_eval__5207a7b5",5.84852555006819,2.62536536572511,2.14318266677966,2.68708302053538,69.023122496252,9,0.408326947216226,2.36600869392158e-11
"arc_agi_1_eval__5289ad53",3.84487521174441,1.94209181278832,2.52773680654933,3.25000172582045,41.8664707999568,9,0.302151869466502,3.47649214182311e-06
"arc_agi_1_eval__52fd389e",0.614531414256195,0.153596568406921,1.24422705896663,0.739696235695377,5.77302874989938,9,0,0.762402064223678
"arc_agi_1_eval__54db823b",0.606965434156823,0.146164394259927,0.993173101711447,0.121365002185212,5.71418903699497,9,0,0.768147508245531
"arc_agi_1_eval__55059096",0.320545796626021,-0.251396324095653,0.611443015240447,-1.23698863037082,2.52561911440775,9,0,0.98018654943778
"arc_agi_1_eval__551d5bf1",0.469179399796395,-0.00156297579890324,0.866400227804204,-0.113390587425246,4.17518974457157,9,0,0.899508028061129
"arc_agi_1_eval__55783887",0.266043128261714,-0.918211889643812,0.567802561044527,-1.40304751430647,4.32276319725037,9,0,0.888914624083997
"arc_agi_1_eval__575b1a71",0.178593633502977,-1.05255123065184,0.360052060112101,-2.13944891335502,2.7294269193502,9,0,0.974063971134979
"arc_agi_1_eval__5783df64",0.243563560214999,-0.325148190717683,0.68162884599335,-0.810712896166876,1.00040014696462,9,0,0.999436580012301
"arc_agi_1_eval__5833af48",0.203668981699537,-0.401833016117177,0.449172636848547,-1.90897613546062,4.40436904179657,9,0,0.882842508953483
"arc_agi_1_eval__58743b76",0.429499517258194,-0.328957038542086,0.874153309591845,-0.263845253017568,2.27509478801578,9,0,0.986333470503977
"arc_agi_1_eval__58e15b12",0.0970530125528986,-0.675070561406965,0.411559232779021,-0.997579027049996,0.6112212032309,9,0,0.999928174247631
"arc_agi_1_eval__59341089",0.137162297958487,-0.555928888181326,0.526028945969283,-1.02755425355595,0.83751043470398,9,0,0.999729567061441
"arc_agi_1_eval__5a5a2103",0.349740551783808,-0.206558655489785,0.637164129746478,-1.13227986361549,3.97053452582278,9,0,0.913341136221581
"arc_agi_1_eval__5af49b42",0.32361547304532,-0.312417342655827,0.61837018986306,-1.2178917386217,2.07775698677595,9,0,0.990177389280061
"arc_agi_1_eval__5b526a93",0.178593633502977,-0.575820632033465,0.360052060112101,-2.13944891335502,2.7294269193502,9,0,0.974063971134979
"arc_agi_1_eval__5b692c0f",0.0970530125528986,-0.675070561406965,0.411559232779021,-0.997579027049996,0.6112212032309,9,0,0.999928174247631
"arc_agi_1_eval__5b6cbef5",0.202268165325202,-1.54089638706162,0.387266137093867,-2.13626814132303,3.27872556551478,9,0,0.952212072030753
"arc_agi_1_eval__5d2a5c43",0.178593633502977,-0.976024611815831,0.360052060112101,-2.13944891335502,2.7294269193502,9,0,0.974063971134979
"arc_agi_1_eval__5ffb2104",0.181714414070152,-0.448395206041875,0.504053428724091,-1.34254653149577,3.1854998290888,9,0,0.956483919239516
"arc_agi_1_eval__604001fa",0.203668981699537,-0.401833016117177,0.449172636848547,-1.90897613546062,4.40436904179657,9,0,0.882842508953483
"arc_agi_1_eval__60a26a3e",0.892330205953146,0.36719002434421,1.16888507569146,0.588387685356055,12.9218852923054,9,0.104374929039303,0.166172844426289
"arc_agi_1_eval__60c09cac",0.489389662870139,0.0217734648100803,0.999071168444357,0.125091224337547,2.40531570661155,9,0,0.983322342212868
"arc_agi_1_eval__626c0bcc",0.198742686985082,-0.411978230545696,0.623410107862273,-0.707731076386593,1.33381773928178,9,0,0.99820210644478
"arc_agi_1_eval__62ab2642",0.456914910980083,-0.0160530044572522,1.2823040254762,0.685165947475875,1.79177207113644,9,0,0.994348804496266
"arc_agi_1_eval__62b74c02",0.183602777249532,-0.444247416010616,0.690019743534013,-0.555917541758912,0.83751043470398,9,0,0.999729567061441
"arc_agi_1_eval__639f5a19",0.433436813889935,-0.044531711032505,0.76217680400926,-0.653934212964296,6.27946874885024,9,0,0.711654729972813
"arc_agi_1_eval__642248e4",0.270577675354114,-0.421224407231939,0.514277860139844,-1.67373733828448,3.61688692748351,9,0,0.934773811242895
"arc_agi_1_eval__642d658d",0.755608985208496,-0.0806344774010183,1.02760417420162,0.198931551386542,7.11850917540094,9,0,0.624782303971629
"arc_agi_1_eval__64a7c07e",1.38093701501798,0.70975458159546,1.18554280287119,0.620705630354579,16.7284661454704,9,0.146519491929216,0.0531418990165505
"arc_agi_1_eval__66f2d22f",0.2707708023853,-0.648048059333786,0.529232533052825,-1.58862390302906,4.69400086984839,9,0,0.860125814196534
"arc_agi_1_eval__67636eac",1.0035153324295,0.379161671940786,1.30742200364767,0.952198024008584,9.59737252159864,9,0.040735342339936,0.384051771608613
"arc_agi_1_eval__67b4a34d",0.258779933917111,-0.356127840874274,0.493131138887521,-1.76071166862909,2.52561911440775,9,0,0.98018654943778
"arc_agi_1_eval__67c52801",0.414181978988468,-0.100806003268496,0.772253750487062,-0.620216210464836,2.17317065672577,9,0,0.988423630956284
"arc_agi_1_eval__68b67ca3",0.101703236359033,-0.659742760204537,0.59801583336233,-0.404572182314248,0.343805456173928,9,0,0.999993988519091
"arc_agi_1_eval__692cd3b6",0.0970530125528986,-0.675070561406965,0.411559232779021,-0.997579027049996,0.6112212032309,9,0,0.999928174247631
"arc_agi_1_eval__695367ec",0.355838875997573,-0.47319549746998,0.676327504294778,-0.975387586052861,6.59969822131002,9,0,0.678717020139519
"arc_agi_1_eval__696d4842",0.198742686985082,-0.411978230545696,0.623410107862273,-0.707731076386593,1.33381773928178,9,0,0.99820210644478
"arc_agi_1_eval__69889d6e",0.875661680447493,0.379560003643346,0.995150886838687,0.0991005753441359,3.76581011718035,9,0,0.92613921255678
"arc_agi_1_eval__6a11f6da",0.295945419357239,-1.2567838507229,0.57197088600746,-1.41784863023398,2.51749086969444,9,0,0.98040939739961
"arc_agi_1_eval__6ad5bdfd",0.526934215620087,-0.133647563373359,1.06663460051917,0.299979556677233,3.33917166361129,9,0,0.949318232206747
"arc_agi_1_eval__6df30ad6",2.04560118434435,1.11651374559214,1.35861938393162,1.06960580328062,15.6881056700646,9,0.136301398766612,0.0736874073524726
"arc_agi_1_eval__6ea4a07e",0.217003192895229,-0.375168841807025,0.663809300993136,-0.798245829839873,1.78027059491885,9,0,0.994485027505048
"arc_agi_1_eval__6f473927",0.904175870255389,0.303227373457902,0.863898040208759,-0.276016477665784,9.22076794096766,9,0.0247637695124493,0.417150154468358
"arc_agi_1_eval__7039b2d7",0.181751719188804,-0.44831298778023,0.398133716999395,-1.94542213977067,3.9705541767586,9,0,0.913339857174787
"arc_agi_1_eval__705a3229",0.389522406706353,-0.341101366233017,0.729782640870219,-0.785844007569295,3.9231562651988,9,0,0.916396941263231
"arc_agi_1_eval__712bf12e",0.614017790260774,0.153093964207351,1.8818535972629,1.16857223393892,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__72207abc",5.83693730872918,2.44999816187002,3.52553328608289,4.46470798837475,88.6284812055393,9,0.470308649262314,3.06684636246528e-15
"arc_agi_1_eval__72a961c9",0.660526917257156,0.121273059128955,0.978888962536858,0.0477407812114119,11.6973311302771,9,0.0865597277779443,0.230915057395738
"arc_agi_1_eval__73182012",0.475410967366002,-0.166569421946082,0.878120745041978,-0.205715765988686,3.10324522802481,9,0,0.96006044045612
"arc_agi_1_eval__73c3b0d8",0.675057373321965,-0.122858391087824,1.09697260674857,0.389727267706924,4.98289953522943,9,0,0.83579639431029
"arc_agi_1_eval__73ccf9c2",0.0505378773746437,-1.09209786173296,0.34556384463978,-0.90074542939696,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__759f3fd3",0.381000040254087,-0.112073742147327,0.791607977874813,-0.532298311759837,3.26390359221273,9,0,0.952906773042299
"arc_agi_1_eval__762cd429",11.8101599119292,3.38272991978644,1.92801783400687,2.04873182507757,161.456390648776,9,0.650761072917226,3.69943612533425e-30
"arc_agi_1_eval__770cc55f",2.63495447158514,1.43337626808529,0.987197976856763,0.0742183401987654,12.7063918904652,9,0.10146690607814,0.176347932937566
"arc_agi_1_eval__782b5218",0.258779933917111,-0.356127840874274,0.493131138887521,-1.76071166862909,2.52561911440775,9,0,0.98018654943778
"arc_agi_1_eval__79369cc6",0.909556641834506,0.405415075365395,1.95513399404018,1.23001405525448,0.38198725685286,9,0,0.999990492959834
"arc_agi_1_eval__7953d61e",0.531658449888848,0.0280108292079227,0.896736902234755,-0.206160569398047,7.4880343278975,9,0,0.58644430123734
"arc_agi_1_eval__7bb29440",1.10647771932298,0.544167204566536,1.51155368602069,1.05252192554656,12.1171225726487,9,0.0930519952118873,0.206786757817362
"arc_agi_1_eval__7c8af763",0.711755197357214,0.244091277690941,1.03904758953102,0.226718079582082,7.39987104117849,9,0,0.595561860750521
"arc_agi_1_eval__7c9b52a0",0.276996810328965,-0.428384017928904,0.527025000231576,-1.61478682620115,4.64421950788381,9,0,0.864155008130684
"arc_agi_1_eval__7d18a6fb",0.435032834048334,-0.620130918123374,0.698367358003085,-0.893983752502534,5.78621019093242,9,0,0.761109945853663
"arc_agi_1_eval__7d1f7ee8",0.500825141965774,-0.410106108673256,0.93243720926058,-0.0962749249090894,11.7438912053936,9,0.0873036082586638,0.228135583768713
"arc_agi_1_eval__7e02026e",0.861783686598064,0.368781291312546,1.30868148181927,0.888884766172349,7.11506276358881,9,0,0.625140970750043
"arc_agi_1_eval__7ee1c6ea",0.896377459594829,0.251262222376072,0.803431275037799,-0.513810303226775,14.1230563743022,9,0.119292548597301,0.118014713799666
"arc_agi_1_eval__817e6c09",5.79896482828104,2.16124913507319,2.38614765664697,1.79946995748232,47.4194608169738,9,0.326681380693167,3.27806313998433e-07
"arc_agi_1_eval__81c0276b",0.236580428294902,-0.638496230683091,0.44440926243865,-2.02045708336185,5.42891223084172,9,0,0.795431935495005
"arc_agi_1_eval__833dafe3",0.359178301366805,-0.192599983553685,0.699709612240889,-0.888916679733678,8.31305759835827,9,0,0.50293133452647
"arc_agi_1_eval__845d6e51",0.679555383106785,0.215087389301078,1.16519799688107,0.517041742078775,6.2208515200226,9,0,0.717627209638244
"arc_agi_1_eval__84db8fc4",0.601706415374939,0.140961921633811,0.948590727439844,-0.0404283327857393,3.55148366274791,9,0,0.938382814894658
"arc_agi_1_eval__84f2aca1",0.174868588624652,-0.463677581817872,0.416726353353559,-1.87402170856445,2.36189673788884,9,0,0.984369804792719
"arc_agi_1_eval__8597cfd7",1.85153427202213,0.991366845325809,1.95266884001592,2.20015349827829,24.7635523817969,9,0.209254977252613,0.00324417655191167
"arc_agi_1_eval__85b81ff1",0.181714414070152,-1.08454749797051,0.504053428724091,-1.34254653149577,3.1854998290888,9,0,0.956483919239516
"arc_agi_1_eval__85fa5666",0.220793974273048,-0.588872564763511,0.457417197876377,-1.91081643005755,3.0032269530443,9,0,0.964166898081207
"arc_agi_1_eval__8719f442",0.291006151745707,-0.24418080539353,0.797028764501015,-0.390237101133311,1.1672967593994,9,0,0.998945163928871
"arc_agi_1_eval__88207623",0.346056683370459,-0.160604179090501,0.701131391966839,-0.849430727178459,3.26390359221273,9,0,0.952906773042299
