dataset_key,task_id,num_models_all,num_models_thinking,num_models_standard,exact_current_mean_all,exact_current_mean_thinking,exact_current_mean_standard,exact_current_gap_thinking,exact_current_difficulty_logit,exact_any_mean_all,exact_any_mean_thinking,exact_any_mean_standard,exact_any_gap_thinking,exact_any_difficulty_logit,cell_accuracy_padded_mean_all,cell_accuracy_padded_mean_thinking,cell_accuracy_padded_mean_standard,cell_accuracy_padded_gap_thinking,cell_accuracy_padded_difficulty_logit,shape_iou_mean_all,shape_iou_mean_thinking,shape_iou_mean_standard,shape_iou_gap_thinking,shape_iou_difficulty_logit,color_iou_mean_all,color_iou_mean_thinking,color_iou_mean_standard,color_iou_gap_thinking,color_iou_difficulty_logit,component_size_iou_mean_all,component_size_iou_mean_thinking,component_size_iou_mean_standard,component_size_iou_gap_thinking,component_size_iou_difficulty_logit,adjacency_iou_mean_all,adjacency_iou_mean_thinking,adjacency_iou_mean_standard,adjacency_iou_gap_thinking,adjacency_iou_difficulty_logit,soft_composite_mean_all,soft_composite_mean_thinking,soft_composite_mean_standard,soft_composite_gap_thinking,soft_composite_difficulty_logit
arc_agi_1_eval,1a6449f1,24,15,9,0.4583333333333333,0.7333333333333333,0.0,0.7333333333333333,0.16705408466316643,0.5416666666666666,0.7333333333333333,0.2222222222222222,0.5111111111111111,-0.16705408466316607,0.6744426406926407,0.8246666666666667,0.42406926406926404,0.4005974025974026,-0.7283479670935845,0.7475696480938415,0.856,0.5668523949169111,0.2891476050830889,-1.0856920990006342,0.7496759519558077,0.8533856209150327,0.576826503690433,0.2765591172245997,-1.0968847783977151,0.7118290771743457,0.8260942760942761,0.5213870789744619,0.3047071971198142,-0.9042840363158817,0.7121198674876815,0.8382570528643826,0.5018912251931792,0.3363658276712034,-0.9057020635116919,0.7191274370808634,0.8396807233080718,0.5182052933688498,0.32147542993922196,-0.9401375304083136
arc_agi_1_eval,1c02dbbe,24,15,9,0.4583333333333333,0.7333333333333333,0.0,0.7333333333333333,0.16705408466316643,0.4583333333333333,0.7333333333333333,0.0,0.7333333333333333,0.16705408466316643,0.8666666666666666,0.9700740740740741,0.6943209876543209,0.27575308641975316,-1.8718021769015907,1.0,1.0,1.0,0.0,-13.815509557935018,0.8615114790713797,0.9638641800848314,0.6909236440489599,0.27294053603587154,-1.8279009395854566,0.5392045454545454,0.8088888888888889,0.08973063973063973,0.7191582491582491,-0.15714074449451482,0.8198628531538955,0.9494500147113989,0.6038842505580564,0.3455657641533425,-1.515418586324682,0.8174491088692974,0.9384554315518386,0.6157719043983955,0.3226835271534432,-1.4991596590257412
arc_agi_1_eval,1c0d0a4b,24,15,9,0.4166666666666667,0.6,0.1111111111111111,0.4888888888888889,0.33647223662121273,0.625,0.8666666666666667,0.2222222222222222,0.6444444444444445,-0.5108256237659907,0.9538954635108481,0.9877712031558185,0.8974358974358976,0.09033530571992088,-3.0296427378459256,1.0,1.0,1.0,0.0,-13.815509557935018,0.9754450182199998,0.979115183761947,0.9693280756500879,0.00978710811185901,-3.6819790383262303,0.8418805874840357,0.92,0.7116815666240953,0.20831843337590472,-1.6722876611046493,0.941459700935471,0.9641625634307569,0.903621596776661,0.06054096665409592,-2.777716154166897,0.942536154030071,0.9702097900697045,0.8964134272973483,0.07379636277235624,-2.797418293993191
arc_agi_1_eval,1d0a4b61,24,15,9,0.8333333333333334,0.9333333333333333,0.6666666666666666,0.2666666666666667,-1.6094379124341005,0.875,1.0,0.6666666666666666,0.33333333333333337,-1.9459101490553135,0.988,1.0,0.968,0.03200000000000003,-4.4107760479598666,0.9983333333333334,1.0,0.9955555555555556,0.004444444444444362,-6.395261598115493,0.9885200395209219,1.0,0.9693867720557918,0.030613227944208177,-4.455605966765179,0.9886667008925167,1.0,0.9697778690467115,0.030222130953288517,-4.4686120526324125,0.9846388567049814,1.0,0.9590369512132837,0.040963048786716305,-4.1604337727840806,0.9896317860903507,1.0,0.9723514295742687,0.027648570425731323,-4.55858816958744
arc_agi_1_eval,1d398264,24,15,9,0.4166666666666667,0.6666666666666666,0.0,0.6666666666666666,0.33647223662121273,0.5416666666666666,0.8,0.1111111111111111,0.6888888888888889,-0.16705408466316607,0.9674660011574074,0.9952546296296296,0.9211516203703705,0.07410300925925917,-3.392394622594962,1.0,1.0,1.0,0.0,-13.815509557935018,0.9653937229138116,0.9973950169887817,0.9120582327888614,0.0853367841999203,-3.328500936862616,0.8561126051071306,0.9591103418689625,0.6844497105040772,0.2746606313648853,-1.7833709017528125,0.9390717171655446,0.9956366990260271,0.8447967473980741,0.15083995162795305,-2.7351943711321445,0.945608809268779,0.9894793375026801,0.8724912622122766,0.11698807529040356,-2.8556267570098774
arc_agi_1_eval,1e81d6f9,24,15,9,0.5416666666666666,0.8666666666666667,0.0,0.8666666666666667,-0.16705408466316607,0.5833333333333334,0.9333333333333333,0.0,0.9333333333333333,-0.33647223662121306,0.9907407407407408,0.9997037037037036,0.9758024691358025,0.023901234567901164,-4.672828834461914,1.0,1.0,1.0,0.0,-13.815509557935018,0.9863265858225372,0.9994100294985251,0.9645208463625576,0.03488918313596745,-4.278534146205587,0.9061397442989735,0.9933333333333334,0.7608170959083739,0.23251623742495953,-2.26738650266064,0.9722324553551834,0.9987421383647799,0.9280496503391894,0.07069248802559047,-3.555727047602106,0.971087905243487,0.9982378409800684,0.9258380123491846,0.07239982863088379,-3.514156983569768
arc_agi_1_eval,2037f2c7,24,15,9,0.20833333333333334,0.3333333333333333,0.0,0.3333333333333333,1.33500106673234,0.20833333333333334,0.3333333333333333,0.0,0.3333333333333333,1.33500106673234,0.5441550925925926,0.6237037037037036,0.4115740740740741,0.21212962962962956,-0.17708166657375285,0.659235834576125,0.7286621111182513,0.5435253736725808,0.1851367374456705,-0.6598906967992885,0.7278962427181762,0.7530888247554913,0.6859086059893177,0.06718021876617364,-0.9839750601471018,0.3321593915343915,0.4502645502645503,0.1353174603174603,0.31494708994709,0.6984345862924352,0.6252166338928219,0.665033729700328,0.5588548075469779,0.10617892215335012,-0.5117500352459091,0.5777326390628214,0.6441505839084648,0.46703606432008216,0.17711451958838265,-0.31347252933559144
arc_agi_1_eval,2072aba6,24,15,9,0.7916666666666666,1.0,0.4444444444444444,0.5555555555555556,-1.33500106673234,0.8333333333333334,1.0,0.5555555555555556,0.4444444444444444,-1.6094379124341005,0.9328703703703703,1.0,0.8209876543209876,0.17901234567901236,-2.6316407319602084,1.0,1.0,1.0,0.0,-13.815509557935018,0.9494588744588744,1.0,0.8652236652236652,0.13477633477633477,-2.9331048444594865,0.9390598290598291,1.0,0.8374928774928775,0.16250712250712251,-2.7349866142865857,0.9416687814575138,1.0,0.8444500838867035,0.1555499161132965,-2.78151616966465,0.9526115710693176,1.0,0.8736308561848467,0.1263691438151533,-3.000829151608428
arc_agi_1_eval,20981f0e,24,15,9,0.08333333333333333,0.13333333333333333,0.0,0.13333333333333333,2.3978952727983707,0.20833333333333334,0.3333333333333333,0.0,0.3333333333333333,1.33500106673234,0.9539969834087483,0.9719457013574662,0.9240824534942182,0.047863247863247915,-3.031953536988313,1.0,1.0,1.0,0.0,-13.815509557935018,0.9891749649346132,0.9993993993993994,0.9721342408266364,0.027265158572763015,-4.515009713750926,0.9313658322353975,0.9873015873015873,0.8381395737917477,0.1491620135098396,-2.6078616624619833,0.9843672423982174,0.9983920221950605,0.9609926094034793,0.03739941279158121,-4.142630482316723,0.9717810045953952,0.9914077420507027,0.9390697755032164,0.05233796654748635,-3.5391351280733545
arc_agi_1_eval,21f83797,24,15,9,0.7083333333333334,0.9333333333333333,0.3333333333333333,0.6000000000000001,-0.8873031950009029,0.75,1.0,0.3333333333333333,0.6666666666666667,-1.0986122886681098,0.935404339250493,1.0,0.8277449046679816,0.17225509533201844,-2.672831646733862,1.0,1.0,1.0,0.0,-13.815509557935018,0.9412172231798493,1.0,0.8432459284795981,0.15675407152040188,-2.7733250550811075,0.7825396825396825,1.0,0.4201058201058201,0.5798941798941799,-1.2805282482145652,0.9201700525329212,1.0,0.7871201400877894,0.2128798599122106,-2.4446597770744294,0.9158662595005892,1.0,0.7756433586682377,0.22435664133176225,-2.3874626675817083
arc_agi_1_eval,22a4bbc2,24,15,9,0.25,0.4,0.0,0.4,1.0986122886681098,0.25,0.4,0.0,0.4,1.0986122886681098,0.7561553030303031,0.8128787878787879,0.6616161616161617,0.1512626262626262,-1.1317152475512766,1.0,1.0,1.0,0.0,-13.815509557935018,0.8574367072440289,0.8936919984437754,0.7970112219111178,0.09668077653265761,-1.794161304731796,0.7544267239520442,0.7987754202365207,0.6805122301445832,0.11826319009193753,-1.1223627753334202,0.7506963546801623,0.8006348589529257,0.6674655142255564,0.1331693447273693,-1.1023296360287047,0.8237430177813078,0.8611962131024021,0.7613210255794838,0.09987518752291835,-1.5419155533098645
arc_agi_1_eval,32e9702f,24,15,9,0.625,0.8666666666666667,0.2222222222222222,0.6444444444444445,-0.5108256237659907,0.625,0.8666666666666667,0.2222222222222222,0.6444444444444445,-0.5108256237659907,0.9720833333333333,0.99,0.9422222222222223,0.0477777777777777,-3.5502176526304625,1.0,1.0,1.0,0.0,-13.815509557935018,0.9967948717948718,1.0,0.9914529914529915,0.008547008547008517,-5.7397929121792375,0.96875,1.0,0.9166666666666666,0.08333333333333337,-3.4339872044851463,0.9952006980802791,1.0,0.9872018615474113,0.012798138452588703,-5.334473949485992,0.9865657806416968,0.9979999999999999,0.9675087483778584,0.030491251622141502,-4.296424868769306
arc_agi_1_eval,50aad11f,24,15,9,0.4583333333333333,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.16705408466316643,0.5,0.7333333333333333,0.1111111111111111,0.6222222222222222,0.0,0.7159825562169312,0.8675925925925926,0.46329916225749557,0.404293430335097,-0.9246201457920167,0.6778874269005848,0.8177777777777777,0.44473684210526315,0.37304093567251456,-0.7440801467896264,0.8591736014658505,0.9777777777777777,0.6614999742793052,0.31627780349847257,-1.8084430829925775,0.6638204388204388,0.8696296296296296,0.3208051208051208,0.5488245088245088,-0.6803662639517606,0.7933395847433796,0.9384395132426628,0.5515063705779076,0.3869331426647552,-1.3451744177397578,0.742040721629437,0.8942434582040881,0.4883694940050185,0.4058739641990696,-1.0566023858724558
arc_agi_1_eval,97239e3d,24,15,9,0.20833333333333334,0.3333333333333333,0.0,0.3333333333333333,1.33500106673234,0.3333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.6931471805599455,0.915080738177624,0.9642445213379468,0.8331410995770858,0.13110342176086098,-2.377311355654884,1.0,1.0,1.0,0.0,-13.815509557935018,0.9470265448248095,0.9729817976367306,0.9037677901382742,0.06921400749845641,-2.8835361808953865,0.810830642085265,0.8753322833869946,0.7033279065823823,0.17200437680461234,-1.4554165188245065,0.8914068237579554,0.9430915845149005,0.8052655558297137,0.13782602868518679,-2.10519234392648,0.9128689497691308,0.9511300373753145,0.8491004704254912,0.10202956694982335,-2.3491790224734164
arc_agi_1_eval,981571dc,24,15,9,0.2916666666666667,0.4,0.1111111111111111,0.2888888888888889,0.8873031950009027,0.3333333333333333,0.4666666666666667,0.1111111111111111,0.35555555555555557,0.6931471805599455,0.9921057347670251,0.9975555555555554,0.9830227001194743,0.014532855436081071,-4.833693113082627,0.9986559139784946,1.0,0.9964157706093191,0.0035842293906809264,-6.61069604471776,0.9878853777177204,0.9957235222432996,0.9748218035084216,0.020901718734878005,-4.40115350046997,0.9854093971918627,0.9938255256087604,0.9713825164970336,0.022443009111726808,-4.212679508279276,0.9832518075514519,0.993303478086272,0.9664990233267517,0.026804454759520202,-4.072574910725463,0.9894616462413109,0.9960816162987775,0.9784283628122,0.017653253486577425,-4.5421396625082675
arc_agi_1_eval,aa4ec2a5,24,15,9,0.041666666666666664,0.06666666666666667,0.0,0.06666666666666667,3.1354942159291497,0.041666666666666664,0.06666666666666667,0.0,0.06666666666666667,3.1354942159291497,0.7489572184788233,0.7957335303014316,0.6709966987744765,0.12473683152695503,-1.0930584947848172,0.9536994641161308,0.9308641975308642,0.9917582417582417,-0.06089404422737743,-3.0251950594940284,0.799594377839351,0.8078929244871855,0.7857634667596264,0.022129457727559143,-1.3837611478740646,0.20322120765279192,0.2848670289841376,0.06714483876721579,0.21772219021692185,1.366282011257699,0.7623249600144731,0.7818775209204619,0.729737358504492,0.05214016241596997,-1.1654685590105045,0.6935594456203139,0.7202470404448161,0.6490801209128105,0.0711669195320056,-0.8168131676073963
arc_agi_1_eval,c62e2108,24,15,9,0.125,0.2,0.0,0.2,1.9459101490553132,0.20833333333333334,0.3333333333333333,0.0,0.3333333333333333,1.33500106673234,0.8926894141737892,0.9474002849002849,0.8015046296296295,0.1458956552706554,-2.118511418783515,0.9898504273504273,0.9948717948717949,0.9814814814814815,0.01339031339031338,-4.580122247118912,0.9567811017470748,0.9785078176953472,0.920569908499954,0.05793790919539321,-3.0972967723317946,0.6874843328950652,0.8261345750331256,0.4564005959982971,0.3697339790348285,-0.7883844381092515,0.9307212538495394,0.9704973908743797,0.8644276921414726,0.10606969873290706,-2.59782166154359,0.8915053060031791,0.9434823726749865,0.8048768615501669,0.13860551112481956,-2.1062101205261308
