dataset_key,task_id,num_models_all,num_models_thinking,num_models_standard,pass_rate_all,fail_rate_all,logit_difficulty_all,response_sd_all,binary_entropy_bits,pass_rate_thinking,fail_rate_thinking,pass_rate_standard,fail_rate_standard,thinking_advantage,abs_thinking_advantage,thinking_logit_advantage,abs_thinking_logit_advantage,pc1_discrimination,item_total_corr,pc1_difficulty,pc1_difficulty_z,rasch_difficulty_all_models_pooled,rasch_infit,rasch_outfit,rasch_abs_z_infit,rasch_abs_z_outfit,rasch_abs_z_misfit,rasch_rmsea_x2,two_pl_difficulty_all_models,two_pl_discrimination,log1p_two_pl_discrimination,two_pl_max_info,log1p_two_pl_max_info,two_pl_info_theta0,log1p_two_pl_info_theta0
arc_agi_1_eval,0bb8deee,24,15,9,0.5833333333333334,0.41666666666666663,-0.32277339226305085,0.4930066485916347,0.9798687566511528,0.8,0.19999999999999996,0.2222222222222222,0.7777777777777778,0.5777777777777778,0.5777777777777778,2.371577964480997,2.371577964480997,0.7969768313209825,0.7773915353226359,-2.1847314036704293,-0.6328797103269747,-1.53513015398523,0.717943205739114,0.358702920479251,0.789385468717265,0.451911446934962,0.789385468717265,0.0,-1.73527128104637,3.00899937187627,1.3885416769819514,2.263519304987947,1.182806154500167,0.04836469527074329,0.047231517034348997
arc_agi_1_eval,0becf7df,24,15,9,0.5,0.5,0.0,0.5,1.0,0.7333333333333333,0.2666666666666667,0.1111111111111111,0.8888888888888888,0.6222222222222222,0.6222222222222222,2.6728706939810367,2.6728706939810367,0.8119618913206944,0.7897703658102003,-0.35506222910717433,-0.3376653156278898,-0.754737460073497,0.760888650112129,0.404958922144207,0.672333547339103,0.315778600492643,0.672333547339103,0.0,-1.36592955046023,3.14098559137288,1.4209338250531218,2.4664476213030104,1.2431303293202944,0.1315319322584456,0.12357240686730225
arc_agi_1_eval,0c786b71,24,15,9,0.6666666666666666,0.33333333333333337,-0.6632942174102644,0.4714045207910317,0.9182958340544896,0.9333333333333333,0.06666666666666665,0.2222222222222222,0.7777777777777778,0.7111111111111111,0.7111111111111111,3.3672958299864737,3.3672958299864737,0.6841556076984675,0.6816032541997536,-3.738984158505152,-0.8836560761349865,-2.35781827854529,0.983068676775982,0.538854576517373,0.0790392157319608,0.0827545878944083,0.0827545878944083,0.0,-2.20531685185593,2.04202719762479,1.1125241345021923,1.0424687689598382,0.7141592570401801,0.045164060265857585,0.044173868563995446
arc_agi_1_eval,0c9aba6e,24,15,9,0.5416666666666666,0.45833333333333337,-0.1603426500751795,0.4982608642958916,0.9949848281859699,0.8666666666666667,0.1333333333333333,0.0,1.0,0.8666666666666667,0.8666666666666667,4.630837932736669,4.630837932736669,0.8774713552188552,0.8435732788464813,-1.4836476319570335,-0.5197608885327967,-1.14155416270299,0.437066791481574,0.230323850388897,2.03344038781382,0.744329271229233,2.03344038781382,0.0,-1.49927933261991,60.6848734589608,4.12203873811435,920.6634666825213,6.826180153328433,0.0,0.0
arc_agi_1_eval,0d87d2a6,24,15,9,0.0,1.0,3.8918202981106265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.489548225318706,0.489548225318706,,,,,,,,,,,,,,,,,,
arc_agi_1_eval,0e671a1a,24,15,9,0.2916666666666667,0.7083333333333333,0.8472978603872037,0.45452967144315476,0.8708644692353646,0.4666666666666667,0.5333333333333333,0.0,1.0,0.4666666666666667,0.4666666666666667,2.819275836212434,2.819275836212434,0.5843768364744594,0.5760080277922172,4.738565773824583,0.484183971999064,1.21274298451582,1.4998034974001,1.28438691267939,1.3893047533641,0.655969452412919,1.3893047533641,0.0,-0.257060686559276,1.16215879219089,0.7711071634167291,0.33765326456664707,0.2909167835532576,0.3302301423156516,0.28535196659915996
arc_agi_1_eval,0f63c0b9,24,15,9,0.4583333333333333,0.5416666666666667,0.16034265007517948,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593704,3.8827086177593704,0.8679286829905827,0.8446124806079658,0.5338523052707635,-0.1942402801876758,-0.370786576625411,0.514277860139844,0.270577675354114,1.67373733828448,0.405975944203585,1.67373733828448,0.0,-1.18998447985395,5.3000831189432,1.8405628267935015,7.02272026692667,2.0822775497703865,0.0510364469048241,0.04977676960450023
arc_agi_1_eval,103eff5b,24,15,9,0.2916666666666667,0.7083333333333333,0.8472978603872037,0.45452967144315476,0.8708644692353646,0.4666666666666667,0.5333333333333333,0.0,1.0,0.4666666666666667,0.4666666666666667,2.819275836212434,2.819275836212434,0.6543390481751954,0.6641667184604828,4.457327541634077,0.4388066023430554,1.21274298451582,1.08493951118733,0.833356712494657,0.356344866124171,0.346335997140401,0.356344866124171,0.0834205574113826,-0.43642668007773,1.91394145196811,1.0695066155904218,0.9157929703904493,0.6501316206783948,0.7729448754929304,0.572641935516195
arc_agi_1_eval,11e1fe23,24,15,9,0.16666666666666666,0.8333333333333334,1.5163474893680886,0.37267799624996495,0.6500224216483541,0.26666666666666666,0.7333333333333334,0.0,1.0,0.26666666666666666,0.26666666666666666,2.00616934057351,2.00616934057351,0.5929578591578104,0.6177776643288073,6.973524887567248,0.8447912944120011,2.63945909854169,0.898149066288917,0.378279878354196,0.117149140623481,0.115742370126211,0.117149140623481,0.0,0.160663518095102,2.46164014837254,1.2417425080738227,1.5149180550198953,0.9222402205238219,1.4571891689874634,0.8990180824302108
arc_agi_1_eval,12422b43,24,15,9,0.7083333333333334,0.29166666666666663,-0.8472978603872034,0.45452967144315476,0.8708644692353646,1.0,0.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,4.532599493153256,4.532599493153256,0.7570815532600191,0.744888535608825,-4.984089824756225,-1.0845520198984004,-2.79359363252778,0.360052060112101,0.178593633502977,2.13944891335502,0.575820632033465,2.13944891335502,0.0,-2.39497802521905,30.316419350547,3.4441425398918577,229.77132055955516,5.441427265905779,0.0,0.0
arc_agi_1_eval,12997ef3,24,15,9,0.625,0.375,-0.4895482253187058,0.4841229182759271,0.954434002924965,0.9333333333333333,0.06666666666666665,0.1111111111111111,0.8888888888888888,0.8222222222222222,0.8222222222222222,4.003284596706471,4.003284596706471,0.7377921705846249,0.7229221100754799,-2.9518792645847807,-0.7566578744634436,-1.9393632595723,0.767154865480091,0.619057348092899,0.583709683752575,0.386814516428506,0.583709683752575,0.0,-1.9551945410723,2.61492514097941,1.2850711475068035,1.7094583732315467,0.9967487526403013,0.04067180846635849,0.03986647428386482
arc_agi_1_eval,12eac192,24,15,9,0.375,0.625,0.4895482253187058,0.4841229182759271,0.954434002924965,0.6,0.4,0.0,1.0,0.6,0.6,3.323928600871344,3.323928600871344,0.8545474813577453,0.8338453877816586,2.506613162887842,0.12406174433350045,0.403273520448085,0.529436875251431,0.273240162351417,1.5833514644895,0.961036813387662,1.5833514644895,0.0,-0.859237171809724,7.04644220463841,2.0852300315796928,12.413086935827355,2.596230867359275,0.11599500593657662,0.10974638898188124
arc_agi_1_eval,136b0064,24,15,9,0.125,0.875,1.815289966638249,0.33071891388307384,0.5435644431995964,0.2,0.8,0.0,1.0,0.2,0.2,1.6714733033535527,1.6714733033535527,0.4640613159134606,0.5057733851805557,8.704221447902446,1.124036605296742,3.26418859397227,0.937484898826846,0.890043618143157,0.0389445142883225,0.390610617990688,0.390610617990688,0.0406136444647813,0.583750704863497,1.96426255926306,1.0866282862579417,0.9645818504306666,0.6752794239133356,0.7059680037829829,0.534132693783985
arc_agi_1_eval,13713586,24,15,9,0.25,0.75,1.0459685551826876,0.4330127018922193,0.8112781244591328,0.4,0.6,0.0,1.0,0.4,0.4,2.5649493574615367,2.5649493574615367,0.7397065176162868,0.7497522525313471,5.260937164096379,0.5684678173690983,1.64617936114661,0.646023084190002,0.281167200566103,1.05619302456983,0.26020575485972,1.05619302456983,0.0,-0.348406238976327,7.17234676713094,2.100756109624718,12.860639536993412,2.629053135337436,3.6097103816392235,1.5281650310956199
arc_agi_1_eval,137f0df0,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.33333333333333337,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.8445849723308976,0.8265200119293414,1.5259047245653439,-0.03417410071470062,0.0140027842888445,0.603234086118748,0.316773045016841,1.27102364597884,0.257386629148147,1.27102364597884,0.0,-1.02283229613587,4.60582770145425,1.7238067176028224,5.303412203870835,1.8410911064365354,0.18744761862100465,0.1718061453188131
arc_agi_1_eval,140c817e,24,15,9,0.4583333333333333,0.5416666666666667,0.16034265007517948,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593704,3.8827086177593704,0.8974278109721412,0.8662302882368799,0.5388949810306795,-0.1934266519685292,-0.370786576625411,0.398611514951134,0.218698410865894,2.25943722342307,0.51020927305425,2.25943722342307,0.0,-1.19748236581269,38.804219635482,3.6839729276625737,376.4418653796817,5.9334165578357965,0.0,0.0
arc_agi_1_eval,14754a24,24,15,9,0.0,1.0,3.8918202981106265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.489548225318706,0.489548225318706,,,,,,,,,,,,,,,,,,
arc_agi_1_eval,15113be4,24,15,9,0.08333333333333333,0.9166666666666666,2.1972245773362196,0.2763853991962833,0.41381685030363374,0.13333333333333333,0.8666666666666667,0.0,1.0,0.13333333333333333,0.13333333333333333,1.2580400255962114,1.2580400255962114,0.4924124341817044,0.5536346659842488,8.363166862608002,1.069007956207171,4.07833309233538,0.411559232779021,0.0970530125528986,0.997579027049996,0.675070561406965,0.997579027049996,0.0,0.633510527914796,23.7855177969066,3.2102595227978505,141.43771421674015,4.958904810939762,0.0001616264566256779,0.00016161339647716196
arc_agi_1_eval,15663ba9,24,15,9,0.08333333333333333,0.9166666666666666,2.1972245773362196,0.2763853991962833,0.41381685030363374,0.13333333333333333,0.8666666666666667,0.0,1.0,0.13333333333333333,0.13333333333333333,1.2580400255962114,1.2580400255962114,0.3216145278958886,0.3569482740862951,12.236404347979223,1.6939490524808243,4.07833309233538,1.19868944461846,1.84925398729135,0.505806547091959,0.9538692276686,0.9538692276686,0.18588134301315,1.46587093189361,1.24754754998483,0.8098396439740203,0.38909372236828804,0.3286515362030819,0.1855771053810301,0.17022966479717958
arc_agi_1_eval,15696249,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.33333333333333337,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.7966201689426624,0.7794905620758338,1.5316224990482472,-0.03325154632264824,0.0140027842888443,0.829178802397177,0.440298396642816,0.427842695934093,0.0816531102437261,0.427842695934093,0.0,-1.02253372417396,3.26679643555971,1.4508632963792547,2.6679897378464066,1.299643756638507,0.35260427149742135,0.302031824143825
arc_agi_1_eval,16b78196,24,15,9,0.0,1.0,3.8918202981106265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.489548225318706,0.489548225318706,,,,,,,,,,,,,,,,,,
arc_agi_1_eval,17b80ad2,24,15,9,0.3333333333333333,0.6666666666666667,0.663294217410264,0.4714045207910317,0.9182958340544896,0.5333333333333333,0.4666666666666667,0.0,1.0,0.5333333333333333,0.5333333333333333,3.0696021221204464,3.0696021221204464,0.8538238191125372,0.8439713401992435,3.5282389270584327,0.28889953893131515,0.801082539551852,0.403139667534448,0.209317404604909,2.20192934660977,0.390399997132651,2.20192934660977,0.0,-0.699242226634301,61.6247061383842,4.137159866992969,949.4011016605517,6.85688410776233,0.0,0.0
arc_agi_1_eval,17cae0c1,24,15,9,0.5833333333333334,0.41666666666666663,-0.32277339226305085,0.4930066485916347,0.9798687566511528,0.8666666666666667,0.1333333333333333,0.1111111111111111,0.8888888888888888,0.7555555555555555,0.7555555555555555,3.4210000089583352,3.4210000089583352,0.8329725936339347,0.8067818157569595,-2.28751821785504,-0.6494642096202966,-1.53513015398523,0.53521166105412,0.274934921778764,1.5121012857085,0.62047829173155,1.5121012857085,0.0,-1.67592551806472,5.61665422274554,1.8895898377699518,7.886701164471326,2.1845559080484356,0.00257531062249905,0.0025720001924702056
arc_agi_1_eval,18419cfa,24,15,9,0.08333333333333333,0.9166666666666666,2.1972245773362196,0.2763853991962833,0.41381685030363374,0.13333333333333333,0.8666666666666667,0.0,1.0,0.13333333333333333,0.13333333333333333,1.2580400255962114,1.2580400255962114,0.4924124341817044,0.5536346659842488,8.363166862608002,1.069007956207171,4.07833309233538,0.411559232779021,0.0970530125528986,0.997579027049996,1.29428091770327,1.29428091770327,0.0,0.633510527914799,23.7855177969066,3.2102595227978505,141.43771421674015,4.958904810939762,0.0001616264566256664,0.00016161339647715047
arc_agi_1_eval,184a9768,24,15,9,0.0,1.0,3.8918202981106265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.489548225318706,0.489548225318706,,,,,,,,,,,,,,,,,,
arc_agi_1_eval,195ba7dc,24,15,9,0.7083333333333334,0.29166666666666663,-0.8472978603872034,0.45452967144315476,0.8708644692353646,1.0,0.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.7777777777777778,4.532599493153256,4.532599493153256,0.7570815532600191,0.744888535608825,-4.984089824756225,-1.0845520198984004,-2.79359363252778,0.360052060112101,0.178593633502977,2.13944891335502,1.05530270321287,2.13944891335502,0.0,-2.39497802521905,30.316419350547,3.4441425398918577,229.77132055955516,5.441427265905779,0.0,0.0
arc_agi_1_eval,1990f7a8,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.33333333333333337,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.8842548995879916,0.863486842694575,1.7397871227657657,0.0003355055022801616,0.0140027842888447,0.404864541887079,0.220147429176326,2.20911611028782,0.430428073680214,2.20911611028782,0.0,-1.00007445385414,32.9581123990728,3.525127776832179,271.5592932274791,5.607856180259677,5.306248286100611e-12,5.306248286086533e-12
arc_agi_1_eval,19bb5feb,24,15,9,0.9166666666666666,0.08333333333333337,-2.1972245773362196,0.27638539919628335,0.41381685030363385,1.0,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222,2.3353749158170363,2.3353749158170363,0.3847488877971481,0.40833458487390406,-7.311956629712953,-1.4601498598354663,-5.52718817859225,0.690019743534013,0.183602777249532,0.555917541758912,0.444247416010616,0.555917541758912,0.0,-3.74394583188896,2.74010435016837,1.3191135121517492,1.8770429624529061,1.0567630175315688,0.0002631252647240503,0.00026309065334286836
arc_agi_1_eval,1a2e2828,24,15,9,0.7916666666666666,0.20833333333333337,-1.265666373331276,0.40611643103370687,0.7382848661434506,1.0,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,3.6346578999472974,3.6346578999472974,0.5877190504586322,0.5892698848129821,-5.959489991262785,-1.2419313831996133,-3.7322645003928,0.818486597271918,0.397257542440998,0.384067203136386,0.0905037900962528,0.384067203136386,0.0,-2.88766265224979,2.38636119345413,1.219755950630842,1.423679936405955,0.885287020052607,0.005779145439050608,0.005762510238770918
arc_agi_1_eval,1a6449f1,24,15,9,0.4583333333333333,0.5416666666666667,0.16034265007517948,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593704,3.8827086177593704,0.7840634338201113,0.7548646488203195,0.6096616100937473,-0.18200856182732375,-0.370786576625411,0.824082159133308,0.865552277811509,0.449430838384429,0.314481235699713,0.449430838384429,0.128026894510018,-1.19960260568027,2.48035257843171,1.247133604295596,1.538037228333208,0.9313910375586147,0.2841741727050663,0.2501158445925352
arc_agi_1_eval,1acc24af,24,15,9,0.08333333333333333,0.9166666666666666,2.1972245773362196,0.2763853991962833,0.41381685030363374,0.06666666666666667,0.9333333333333333,0.1111111111111111,0.8888888888888888,-0.04444444444444444,0.04444444444444444,-0.5340824859302578,0.5340824859302578,-0.26077908923928156,-0.23333313191511226,-12.798603280770944,-2.3454121206518135,4.07833309233538,2.78899416067258,26.5389106250668,2.13620998405605,4.67764622499518,4.67764622499518,2.08345707085977,-7.85686148299712,-0.397873451620481,,0.03957582087609881,0.038812765411702733,0.006376154457923774,0.00635591278222499
arc_agi_1_eval,1c02dbbe,24,15,9,0.4583333333333333,0.5416666666666667,0.16034265007517948,0.4982608642958916,0.99498482818597,0.7333333333333333,0.2666666666666667,0.0,1.0,0.7333333333333333,0.7333333333333333,3.8827086177593704,3.8827086177593704,0.8581762074681591,0.829649000955283,0.5409918115619508,-0.1930883314870555,-0.370786576625411,0.598179785125016,0.312718916721146,1.30206897985135,0.330754405825446,1.30206897985135,0.0,-1.18998447985493,5.30008311967052,1.8405628269089473,7.022720268854097,2.0822775500106325,0.05103644687455767,0.04977676957570349
arc_agi_1_eval,1c0d0a4b,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6,0.4,0.1111111111111111,0.8888888888888888,0.4888888888888889,0.4888888888888889,2.11409067709301,2.11409067709301,0.8039788708685054,0.7870474137292095,1.5285213948453138,-0.03375190486445201,0.0140027842888446,0.783592533502008,0.439661493183414,0.584322921958136,0.0824686731759383,0.584322921958136,0.0,-1.02253463014487,3.26291346862008,1.4499528393410959,2.66165107592558,1.297914159332976,0.3530689147878336,0.3023752826940557
arc_agi_1_eval,1c56ad9f,24,15,9,0.125,0.875,1.815289966638249,0.33071891388307384,0.5435644431995964,0.2,0.8,0.0,1.0,0.2,0.2,1.6714733033535527,1.6714733033535527,0.5414507994035355,0.5705931493416116,7.723171039482691,0.9657455838829606,3.26418859397227,0.991132346959288,0.294385039194473,0.148883637235399,0.238760944824139,0.238760944824139,0.0,0.579986919407971,1.97632633942083,1.0906897680224001,0.9764664499721344,0.6813106291466519,0.7148128441884268,0.5393039459098237
arc_agi_1_eval,1d0a4b61,24,15,9,0.8333333333333334,0.16666666666666663,-1.516347489368088,0.3726779962499649,0.6500224216483541,0.9333333333333333,0.06666666666666665,0.6666666666666666,0.33333333333333337,0.2666666666666667,0.2666666666666667,1.6496443329121406,1.6496443329121406,0.3807090222474323,0.4075472164550277,-8.705841042027878,-1.6850510325626424,-4.25169110495353,0.96245042320795,4.22343234607255,0.0285937850949376,1.7790444475504,1.7790444475504,0.33157006833166,-3.51390655609819,1.18756096422731,0.782787208222345,0.35257526093912456,0.3020103759863552,0.021073209411502,0.0208542402471093
arc_agi_1_eval,1d398264,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.33333333333333337,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.8320726968684743,0.8088814434852778,1.5235731330780582,-0.03455029952658085,0.0140027842888445,0.699709612240889,0.359178301366805,0.888916679733678,0.79269143955353,0.888916679733678,0.0,-1.02251395811225,3.79286539975805,1.5671284371122005,3.596456985170448,1.5252857861076348,0.28565634078645413,0.25126935898809843
arc_agi_1_eval,1da012fc,24,15,9,0.5,0.5,0.0,0.5,1.0,0.8,0.19999999999999996,0.0,1.0,0.8,0.8,4.217404654979328,4.217404654979328,0.8335810127589863,0.81461489361906,-0.3925192126941661,-0.34370894411035946,-0.754737460073497,0.648310716182128,0.331735267423367,1.09930356740406,1.06619716511937,1.09930356740406,0.0,-1.35958990739578,3.64818566439597,1.5364769637595683,3.327314660476066,1.4649471788382014,0.09203808002787318,0.0880457485351022
arc_agi_1_eval,1e81d6f9,24,15,9,0.5416666666666666,0.45833333333333337,-0.1603426500751795,0.4982608642958916,0.9949848281859699,0.8666666666666667,0.1333333333333333,0.0,1.0,0.8666666666666667,0.8666666666666667,4.630837932736669,4.630837932736669,0.8774713552188552,0.8435732788464813,-1.4836476319570335,-0.5197608885327967,-1.14155416270299,0.437066791481574,0.230323850388897,2.03344038781382,0.744329271229233,2.03344038781382,0.0,-1.49927933261991,60.6848734589608,4.12203873811435,920.6634666825213,6.826180153328433,0.0,0.0
