"item","two_pl_discrimination","two_pl_difficulty"
"arc_agi_1_eval__c074846d",2.27821072226409,-1.2019535921105
"arc_agi_1_eval__c1990cce",1.27199657418509,0.232914607346438
"arc_agi_1_eval__c3202e5a",2.94593167502908,0.100905546601048
"arc_agi_1_eval__c35c1b4c",1.97632633942083,0.579986919407971
"arc_agi_1_eval__c48954c1",2.08033688236918,-1.98551266264422
"arc_agi_1_eval__c62e2108",1.76776960039344,0.653023423513618
"arc_agi_1_eval__c64f1187",2.29111098014429,-0.470456705016608
"arc_agi_1_eval__c658a4bd",2.09383059558022,-0.250723692920885
"arc_agi_1_eval__c663677b",1.45489978152601,-3.35564317373828
"arc_agi_1_eval__c7d4e6ad",32.3376977690808,-3.33730798263357
"arc_agi_1_eval__c87289bb",39.5838931288313,-0.199998584163914
"arc_agi_1_eval__c8b7cc0f",0.714898441448061,-1.13918635702965
"arc_agi_1_eval__c92b942c",1.46360810891728,0.439423339330469
"arc_agi_1_eval__c97c0139",3.97769781278503,-0.515082737172529
"arc_agi_1_eval__ca8de6ea",2.38472957891338,-2.8877715194796
"arc_agi_1_eval__ca8f78db",0.776766762322631,-3.24100689880468
"arc_agi_1_eval__cad67732",0.767696969013715,-0.579618589341462
"arc_agi_1_eval__cb227835",2.18288725603068,-0.653351336176173
"arc_agi_1_eval__ccd554ac",3.22102163055033,-2.86076029966705
"arc_agi_1_eval__cd3c21df",2.08160336389179,-1.98542327169049
"arc_agi_1_eval__ce039d91",6.38707336591033,-0.0310672307385828
"arc_agi_1_eval__ce8d95cc",1.09205491868687,-3.24370895872323
"arc_agi_1_eval__cf133acc",7.24739751644276,-0.68984300082127
"arc_agi_1_eval__cfb2ce5a",5.83156733726641,-0.191576448586638
"arc_agi_1_eval__d19f7514",30.316419350547,-2.39497802521905
"arc_agi_1_eval__d282b262",39.5838931288313,-0.199998584163914
"arc_agi_1_eval__d2acf2cb",3.14044569271028,-1.36593794372967
"arc_agi_1_eval__d304284e",1.86102832789864,-0.631481608634922
"arc_agi_1_eval__d37a1ef5",2.55565734942663,-2.1756744202144
"arc_agi_1_eval__d47aa2ff",4.74947004925489,-0.349774961339805
"arc_agi_1_eval__d492a647",2.41527520621145,-0.843819401252277
"arc_agi_1_eval__d4b1c2b1",30.316419350547,-2.39497802521905
"arc_agi_1_eval__d4c90558",6.15122738079197,-1.35497328397883
"arc_agi_1_eval__d56f2372",3.98564539611274,-0.166527166081403
"arc_agi_1_eval__d5c634a2",1.36783530700166,1.35324313974879
"arc_agi_1_eval__d94c3b52",17.3032214619188,1.48665845469926
"arc_agi_1_eval__da2b0fe3",4.42972874627159,-2.38919463267385
"arc_agi_1_eval__dc2aa30b",39.5838931288313,-0.199998584163914
"arc_agi_1_eval__dd2401ed",0.469828585701227,5.73793535481644
"arc_agi_1_eval__de493100",3.9856453961444,-0.166527166082238
"arc_agi_1_eval__df8cc377",3.29425402486867,0.341497532287313
"arc_agi_1_eval__e0fb7511",1.45331707428014,0.144584646343518
"arc_agi_1_eval__e133d23d",1.67621671617054,-1.80900901078463
"arc_agi_1_eval__e1baa8a4",2.74010435016837,-3.74394583188896
"arc_agi_1_eval__e1d2900e",0.570095613271761,4.66366122242508
"arc_agi_1_eval__e2092e0c",0.676298071252391,3.90109903384557
"arc_agi_1_eval__e21a174a",1.21612739826026,-0.754011190245628
"arc_agi_1_eval__e345f17b",3.76575624049155,-1.91446892348061
"arc_agi_1_eval__e4075551",4.16805111040287,-1.18958147816158
"arc_agi_1_eval__e41c6fd3",3.42265788365148,-0.682265201216028
"arc_agi_1_eval__e57337a4",2.71835562270721,-2.87134059387404
"arc_agi_1_eval__e5790162",3.14387315612902,-0.133528051255321
"arc_agi_1_eval__e5c44e8f",23.7855177969066,0.633510527914796
"arc_agi_1_eval__e619ca6e",17.3032214619188,1.48665845469925
"arc_agi_1_eval__e633a9e5",0.930972843412996,-3.78117340038382
"arc_agi_1_eval__e66aafb8",34.257486998252,-1.39986631899989
"arc_agi_1_eval__e681b708",17.3032214619188,1.48665845469926
"arc_agi_1_eval__e69241bd",1.44338246829612,-0.576967779177626
"arc_agi_1_eval__e74e1818",5.76041227406324,-2.117100880775
"arc_agi_1_eval__e760a62e",4.05088756188719,-0.685690515451069
"arc_agi_1_eval__e7639916",48.4742385860887,-2.09918833863419
"arc_agi_1_eval__e78887d1",5.83156719080331,-0.191576447705076
"arc_agi_1_eval__e7a25a18",43.914060047331,-2.69910831630539
"arc_agi_1_eval__e7b06bea",1.10602449252574,-2.12806589728004
"arc_agi_1_eval__e7dd8335",2.38472957891338,-2.8877715194796
"arc_agi_1_eval__e872b94a",0.919375343040067,-1.42737876041031
"arc_agi_1_eval__e88171ec",0.977170970952035,-0.427130758670051
"arc_agi_1_eval__e95e3d8e",23.3220374452183,-3.20071794444316
"arc_agi_1_eval__e99362f0",2.97832681422095,-0.850570780240998
"arc_agi_1_eval__e9ac8c9e",48.4742385860887,-2.09918833863419
"arc_agi_1_eval__e9b4f6fc",30.316419350547,-2.39497802521905
"arc_agi_1_eval__e9bb6954",63.1254427980898,-0.893706256283077
"arc_agi_1_eval__e9c9d9a1",42.1415363561442,-3.0928387210948
"arc_agi_1_eval__ea959feb",0.771384665851224,-2.90514919205481
"arc_agi_1_eval__ea9794b1",3.26679686520427,-1.02253372407737
"arc_agi_1_eval__ecaa0ec1",3.14387428881096,-0.133528114972328
"arc_agi_1_eval__ed74f2f2",1.06323757767995,-0.715495152698695
"arc_agi_1_eval__ed98d772",6.75421350209838,-1.50552448128984
"arc_agi_1_eval__ef26cbf6",3.12925848786628,-2.15648275735678
"arc_agi_1_eval__f0afb749",1.33940100693109,-0.776412134082558
"arc_agi_1_eval__f0df5ff0",7.04644220463841,-0.859237171809724
"arc_agi_1_eval__f21745ec",3.29425402486867,0.341497532287313
"arc_agi_1_eval__f3cdc58f",3.44790135257539,-1.7208865171479
"arc_agi_1_eval__f3e62deb",2.08433431393017,-0.454135506791876
"arc_agi_1_eval__f4081712",1.91414536107238,-0.436450709433806
"arc_agi_1_eval__f45f5ca7",15.5666851738454,-4.14960027422054
"arc_agi_1_eval__f5aa3634",1.2917405127405,-0.543628816063267
"arc_agi_1_eval__f5c89df1",2.00908433797479,-0.642983544513158
"arc_agi_1_eval__f823c43c",1.03202570505514,-2.41056341817933
"arc_agi_1_eval__f83cb3f6",5.30008311967052,-1.18998447985493
"arc_agi_1_eval__f8be4b64",17.3032214619188,1.48665845469926
"arc_agi_1_eval__f9a67cb5",1.96426255926306,0.583750704863497
"arc_agi_1_eval__f9d67f8b",0.796470452740569,3.31030555909112
"arc_agi_1_eval__fafd9572",34.2448768286114,-1.39986593879137
"arc_agi_1_eval__fb791726",1.55882446126749,-1.20671096767464
"arc_agi_1_eval__fc754716",15.5666851738455,-4.14960027422054
"arc_agi_1_eval__fd096ab6",17.3032214619188,1.48665845469926
"arc_agi_1_eval__fd4b2b02",2.14152381114793,0.218012122682206
"arc_agi_1_eval__fe9372f3",3.69641569045226,-0.339038953290477
"arc_agi_1_eval__fea12743",0.557041191958315,3.39200937297826
"arc_agi_1_eval__ff72ca3e",63.361332599387,-0.499387614597456
"arc_agi_2_eval__135a2760",0.954911485146622,2.94919287859698
"arc_agi_2_eval__136b0064",36.8506540234185,1.01379330166824
"arc_agi_2_eval__142ca369",46.4305195614473,2.29974563670559
"arc_agi_2_eval__16de56c4",5.62182230368597,2.10529335752505
"arc_agi_2_eval__1818057f",3.74190730453854,0.109958660837513
"arc_agi_2_eval__1ae2feb7",1.32215839350798,0.730804266292933
"arc_agi_2_eval__20270e3b",48.4640392702847,2.0991913018101
"arc_agi_2_eval__247ef758",1.28785562110235,2.88596220748056
"arc_agi_2_eval__291dc1e1",25.669040361274,1.40964672016403
"arc_agi_2_eval__2ba387bc",1.60921074071205,-1.37124292739367
"arc_agi_2_eval__2c181942",2.88662755669323,1.95911653360339
"arc_agi_2_eval__31f7f899",2.51270140389279,0.734832575132573
"arc_agi_2_eval__332f06d7",5.62182230368599,2.10529335752505
"arc_agi_2_eval__35ab12c3",4.01346187343123,2.4394398905702
"arc_agi_2_eval__36a08778",8.0639168058256,1.4377449747961
"arc_agi_2_eval__38007db0",1.4203428592749,0.108860057133917
"arc_agi_2_eval__3dc255db",1.23496974990578,2.53447885139873
"arc_agi_2_eval__3e6067c3",1.61477877274932,1.52932876544547
"arc_agi_2_eval__409aa875",2.40555132942826,2.69673487947333
"arc_agi_2_eval__45a5af55",5.62092274953299,-0.578642392693824
"arc_agi_2_eval__4a21e3da",2.11746310919946,1.24689448605709
"arc_agi_2_eval__4c3d4a41",1.68407886865319,1.94795342988159
"arc_agi_2_eval__53fb4810",0.710304940870292,1.86051709878075
"arc_agi_2_eval__581f7754",2.03819111399588,2.39838286884533
"arc_agi_2_eval__58490d8a",1.7823342465726,-0.571649663787461
