task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_total,elapsed_ms_per_example,peak_memory_bytes,current_memory_bytes,input_cells_total,output_cells_total,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_input_cell,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap
3618c87e,145,6,6,0,53,51,1,4,0,0,1,19,0,4,1,0,32,23.333333,137,6.0,15.0,22.0,22.0,21.0,44.0,193.26196660226543,4.4,850.3526530499679,6,4,3,4,4,0,4,4,1,0,3,0,0,0,0,merge|move|objects|sizefilter,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.8354,0.20885,12966,7598,100,100,69,0,0,69,0,0,0,0,4,330,0,334,1,13,0,14,0.008354,0.008354,0.69,0.69,0.0,83.5,129.66,-6.165667254689714,-0.4598094882995607,0.875,8,0.0317747693686799,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.125,0.125,0.125,0.125
3631a71a,387,15,15,0,132,139,1,13,0,0,1,54,0,13,1,0,33,24.866667,250,6.0,36.0,57.0,57.0,42.0,114.0,614.7241861967788,4.75,2919.9398844346997,15,13,12,13,13,0,13,10,2,1,2,0,4,1,0,apply|crop|dmirror|lbind|merge|objects|paint|papply|replace|shape|shift|subtract|vmirror,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,47.6551,9.53102,295380,94268,4500,4500,260,0,0,260,0,0,0,0,5,24810,0,24815,1,22,0,23,0.0105900222222222,0.0105900222222222,0.0577777777777777,0.0577777777777777,0.0,4963.0,65.64,3.3427519359185465,1.5376739769784638,0.25,4,2.176375319636859,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.25,0.25,0.25,0.25
363442ee,226,9,9,0,76,77,1,7,0,0,1,29,0,7,1,0,40,24.222222,183,6.0,22.0,32.0,32.0,28.0,64.0,307.67071501168664,4.363636363636363,1342.563120050996,9,7,6,7,7,0,7,6,2,2,1,0,1,1,0,asobject|compose|crop|lbind|mapply|ofcolor|paint,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.9187,0.479675,28756,19060,468,468,105,0,0,105,0,0,0,0,4,659,0,663,1,13,0,14,0.0040997863247863,0.0040997863247863,0.2243589743589743,0.2243589743589743,0.0,165.75,61.44444444444444,-2.2518542268101016,-0.582839731847218,1.0,5,-0.5645931415038297,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,1.0
36d67576,819,28,28,0,259,279,1,26,0,0,1,111,0,26,1,0,36,28.285714,393,6.0,62.0,114.0,114.0,68.0,228.0,1387.9415278050774,5.516129032258064,7656.0645566022,28,26,25,26,26,0,15,9,2,13,1,1,0,6,0,apply|argmax|astuple|chain|combine|compose|fork|lbind|mapply|objects|paint|product|rapply|rbind|totuple,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,2.0,,,3.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,3.0,,,3.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,passed,3,1,4,175.3918,43.84795,95948,48972,717,717,402,0,0,402,0,0,0,0,4,127742,0,127746,1,45,0,46,0.2446189679218967,0.2446189679218967,0.5606694560669456,0.5606694560669456,0.0,31936.5,133.8186889818689,9.75697744276956,0.6800568103968665,0.6666666666666666,6,1.1266331682507804,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
36fdfd69,697,25,25,0,232,249,1,23,0,0,1,99,0,23,1,0,35,26.92,338,6.0,49.0,102.0,102.0,55.0,204.0,1179.3973815590307,6.244897959183674,7365.216301164559,25,23,22,23,23,0,12,16,2,3,2,0,1,9,0,apply|colorfilter|difference|fill|mapply|mpapply|objects|ofcolor|papply|rbind|totuple|upscale,,,,,1.0,,,,,,,,,,,,,1.0,,,3.0,2.0,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,59.4726,14.86815,276907,92843,1062,1062,354,0,0,354,0,0,0,0,4,27541,0,27545,1,35,0,36,0.0560005649717514,0.0560005649717514,0.3333333333333333,0.3333333333333333,0.0,6886.25,260.74105461393594,7.509301282597979,-0.5296842545753655,1.0,3,-0.1578327765600358,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,1.0
3906de3d,189,8,8,0,67,67,1,6,0,0,1,25,0,6,1,0,31,22.75,152,6.0,18.0,28.0,28.0,24.0,56.0,256.75790004038475,4.666666666666667,1198.2035335217956,8,6,5,6,6,0,5,5,2,1,0,0,2,1,0,apply|cmirror|rbind|rot270|switch,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,2.3283,0.582075,15843,13531,400,400,93,0,0,93,0,0,0,0,4,1604,0,1608,1,9,0,10,0.00582075,0.00582075,0.2325,0.2325,0.0,402.0,39.6075,-4.040409875408156,-0.4703593110044396,0.8571428571428571,7,-0.6108992620855511,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571429
39a8645d,211,9,9,0,76,77,1,7,0,0,1,29,0,7,1,0,28,22.555556,163,6.0,19.0,32.0,32.0,25.0,64.0,297.2067961455824,5.052631578947368,1501.6764436829424,9,7,6,7,7,0,7,7,2,1,2,1,0,1,0,apply|extract|matcher|mostcommon|objects|subgrid|totuple,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.0486,1.01215,32713,15073,784,36,105,0,0,105,0,0,0,0,4,1517,0,1521,1,25,0,26,0.0051640306122448,0.1124611111111111,0.1339285714285714,2.9166666666666665,0.0,380.25,41.72576530612245,-2.195689627910157,-0.5885375857349515,0.9333333333333332,15,-0.7186242614939216,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332
3aa6fb7a,123,5,5,0,46,43,1,3,0,0,1,16,0,3,1,0,29,23.8,121,6.0,13.0,19.0,19.0,19.0,38.0,161.42124551085624,4.384615384615384,707.7700764706773,5,3,2,3,3,0,3,3,1,0,1,0,0,1,0,mapply|objects|underfill,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,1.241,0.413667,13603,8507,147,147,40,0,0,40,0,0,0,0,3,564,0,567,1,16,0,17,0.0084421768707483,0.0084421768707483,0.272108843537415,0.272108843537415,0.0,189.0,92.5374149659864,-6.968749600638366,-1.3062122931982691,1.0,14,-1.4219840741298655,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,0.0
3ac3eb23,279,11,11,0,100,103,1,9,0,0,1,40,0,9,1,0,39,24.454545,198,6.0,27.0,43.0,43.0,33.0,86.0,433.817894264827,4.777777777777778,2072.68549482084,11,9,8,9,9,0,8,8,2,2,1,1,2,1,0,chain|first|fork|mapply|objects|paint|vconcat|vsplit,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.9322,0.310733,12826,8602,174,174,92,0,0,92,0,0,0,0,3,426,0,429,1,21,0,22,0.0053574712643678,0.0053574712643678,0.5287356321839081,0.5287356321839081,0.0,143.0,73.71264367816092,-1.143207151242024,-0.8843477877905817,1.0,7,-1.002488904774712,0,0.0,1,1.0,0,0.0,1,0,1,1,-0.0,0.0,1.0,0.0,1.0,1.0986122886681098,-1.0986122886681098,1.0986122886681098,-0.0,0.5,0.5,1.0,0.0,0.5,1.0
3af2c5a8,124,6,6,0,45,43,1,4,0,0,1,15,0,4,1,0,23,19.833333,106,6.0,11.0,18.0,18.0,17.0,36.0,147.14866228501222,4.909090909090909,722.3661603082418,6,4,3,4,4,0,4,4,2,0,0,0,4,0,0,hconcat|hmirror|vconcat|vmirror,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.2249,0.056225,9896,8344,48,192,54,0,0,54,0,0,0,0,4,48,0,52,1,5,0,6,0.0046854166666666,0.0011713541666666,1.125,0.28125,0.0,13.0,206.16666666666663,-8.320086907716034,1.130884944355433,0.5555555555555556,36,1.1182590361914977,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
3bd67248,260,11,11,0,92,95,1,9,0,0,1,36,0,9,1,0,28,22.727273,172,6.0,22.0,39.0,39.0,28.0,78.0,374.9736839204931,5.318181818181818,1994.1782281226224,11,9,8,9,9,0,5,7,2,0,0,0,0,0,0,astuple|decrement|fill|height|shoot,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.378,0.3445,26530,18306,383,383,138,0,0,138,0,0,0,0,4,560,0,564,1,8,0,9,0.003597911227154,0.003597911227154,0.360313315926893,0.360313315926893,0.0,141.0,69.26892950391645,-2.361892548281666,0.9166580767829136,0.5,4,0.7012173374581072,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.5,0.5,0.5,0.5
3bdb4ada,588,21,21,0,194,207,1,19,0,0,1,82,0,19,1,0,37,27.047619,307,6.0,49.0,85.0,85.0,55.0,170.0,982.8311512991922,5.204081632653061,5114.733542475388,21,19,18,19,19,0,11,8,2,10,1,0,0,4,0,apply|compose|fill|fork|lbind|mapply|objects|pair|papply|power|totuple,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,5.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,6.0914,2.030467,39453,19050,620,620,192,0,0,192,0,0,0,0,3,2853,0,2856,1,30,0,31,0.0098248387096774,0.0098248387096774,0.3096774193548387,0.3096774193548387,0.0,952.0,63.633870967741935,4.913527110664409,-0.3158906343667505,0.8,5,-0.4990087926357381,1,1.0,1,1.0,0,0.0,0,0,1,2,-1.6094379124341007,1.0,1.0,0.0,2.0,-1.0986122886681098,-1.0986122886681098,1.0986122886681098,-1.6094379124341007,1.0,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.8
3befdf3e,826,30,30,0,277,299,1,28,0,0,1,119,0,28,1,0,36,26.566667,343,6.0,54.0,122.0,122.0,60.0,244.0,1441.2813053284783,6.777777777777777,9768.684402781908,30,28,27,28,28,0,10,14,3,1,2,2,0,9,0,apply|first|merge|mpapply|objects|paint|papply|rbind|replace|totuple,,,,,,,3.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,5.8735,1.468375,40080,23520,444,444,426,0,0,426,0,0,0,0,4,4008,0,4012,1,26,0,27,0.0132286036036036,0.0132286036036036,0.9594594594594594,0.9594594594594594,0.0,1003.0,90.27027027027027,7.235320975819814,0.5170012015715986,0.7142857142857143,7,0.4994953639953675,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
3c9b0459,53,3,3,0,20,15,1,1,0,0,1,4,0,1,1,0,22,17.0,67,5.0,5.0,7.0,7.0,10.0,14.0,46.50699332842307,3.5,162.77447664948076,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,rot180,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.2344,0.04688,6330,4714,45,45,24,0,0,24,0,0,0,0,5,25,0,30,1,2,0,3,0.0052088888888888,0.0052088888888888,0.5333333333333333,0.5333333333333333,0.0,6.0,140.66666666666666,-14.92754073590898,0.5843118851886524,0.7142857142857143,7,0.5745108989498622,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857
3de23699,263,12,12,0,93,97,1,10,0,0,1,36,0,10,1,0,29,21.0,182,6.0,22.0,39.0,39.0,28.0,78.0,374.9736839204931,5.318181818181818,1994.1782281226224,12,10,9,10,10,0,8,6,3,0,3,2,0,1,0,color|difference|fgpartition|first|replace|sizefilter|subgrid|trim,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,2.8728,0.57456,25216,21648,883,152,176,0,0,176,0,0,0,0,5,725,0,730,1,21,0,22,0.0032534541336353,0.0189,0.1993204983012457,1.1578947368421053,0.0,146.0,28.55719139297848,-1.0320762295774382,0.5160959169258299,0.5714285714285714,7,0.3596585072837073,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
3e980e27,1672,63,63,0,550,605,1,61,0,0,1,239,0,61,1,0,39,25.555556,673,6.0,104.0,242.0,242.0,110.0,484.0,3282.1781013459354,6.980769230769232,22912.127899780284,63,61,60,61,47,14,16,15,3,24,3,2,0,15,8,apply|both|branch|center|chain|compose|lbind|mapply|matcher|normalize|objects|paint|rbind|remove|repeat|sfilter,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,7.0,,3.0,,,4.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,8.0,,,,,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,passed,4,1,5,18.7264,3.74528,58579,40875,845,845,1236,0,0,1236,0,0,0,0,5,9551,0,9556,1,51,0,52,0.0221614201183431,0.0221614201183431,1.4627218934911244,1.4627218934911244,0.0,1911.2,69.32426035502958,15.49153600685723,1.8505029148547767,0.375,8,1.6731174122478334,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.375,0.375,0.375,0.375
3eda0437,328,12,12,0,113,117,1,10,0,0,1,46,0,10,1,0,33,26.416667,233,6.0,33.0,49.0,49.0,39.0,98.0,517.9694174485004,4.454545454545455,2307.3183140887745,12,10,9,10,10,0,8,6,2,5,0,1,0,1,0,argmax|chain|fill|fork|interval|lbind|mapply|prapply,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,240.3377,48.06754,218868,183908,386,386,216,0,0,216,0,0,0,0,5,212919,0,212924,1,27,0,28,0.6226365284974094,0.6226365284974094,0.5595854922279793,0.5595854922279793,0.0,42584.8,567.0155440414508,3.055639707884459,-0.1256206378546844,0.75,8,-0.1856410295819731,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.75,0.75,0.75,0.75
3f7978a0,237,10,10,0,81,83,1,8,0,0,1,31,0,8,1,0,29,22.8,185,6.0,23.0,34.0,34.0,29.0,68.0,330.3427076686749,4.434782608695652,1464.9980948784714,10,8,7,8,8,0,8,5,2,1,1,2,1,0,0,add|crop|extract|fgpartition|matcher|shape|subtract|ulcorner,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,2.3056,0.5764,19912,14752,505,130,114,0,0,114,0,0,0,0,4,612,0,616,1,20,0,21,0.0045655445544554,0.0177353846153846,0.2257425742574257,0.8769230769230769,0.0,154.0,39.42970297029703,-2.105285755139637,-0.5605102311546707,0.8888888888888888,9,-0.6713120004917534,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
40853293,220,9,9,0,76,77,1,7,0,0,1,29,0,7,1,0,39,23.555556,160,6.0,20.0,32.0,32.0,26.0,64.0,300.82814196102987,4.800000000000001,1443.9750814129436,9,7,6,7,7,0,5,5,2,1,1,0,0,3,0,apply|fork|mfilter|paint|partition,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,20.3469,6.7823,169638,52222,1200,1200,68,0,0,68,0,0,0,0,3,18727,0,18730,1,24,0,25,0.01695575,0.01695575,0.0566666666666666,0.0566666666666666,0.0,6243.333333333333,141.365,-0.8899957241690842,-0.6254927710510223,1.0,5,-0.6325784015958513,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,0.0
